"_id","ph_number","ph_owner","ph_org_id","ph_ownerFIO"
"81398","923592","гл. редактор","13061",""
"81401","923592","гл. редактор","9143",""
"81402","927921","директор","9143",""
"81406","403294","приемная","13060",""
"81407","923592","гл. редактор","13060",""
"81408","927921","директор","13060",""
"81412","403294","приемная","9144",""
"81413","923592","гл. редактор","9144",""
"81414","927921","директор","9144",""
"81430","89280718706","","13114",""
"81431","493119","","7350",""
"81432","89014973119","","7350",""
"81433","560627","","5142",""
"81434","446860","доставка мяса","8931",""
"81435","543592","доставка мяса","8931",""
"81436","542572","бухгалтерия","8931",""
"81437","561171","","7170",""
"81438","561170","","7170",""
"81439","32077","","8083",""
"81452","640697","","11679",""
"81453","89627476833","","11679",""
"81454","89034837353","","11679",""
"81455","547315","","7403",""
"81456","89627476833","","7403",""
"81457","89034837353","","7403",""
"81458","640697","","12074",""
"81459","89627476833","","12074",""
"81460","89034837353","","12074",""
"81461","761751","начальник","5195",""
"81462","764319","дорожно-строит. отдел","5195",""
"81463","764790","гл. инженер","5195",""
"81464","764709","отдел ГИП","5195",""
"81465","769919","сметный отдел","5195",""
"81466","764300","бухгалтерия","5195",""
"81467","546306","","4319",""
"81468","593311","приемная","245",""
"81469","593225","бухгалтерия","245",""
"81470","641716","приемная","2808",""
"81471","640804","отдел сбыта","2808",""
"81472","640802","бухгалтерия","2808",""
"81473","640510","проходная","2808",""
"81474","758218","бухгалтерия","3733",""
"81475","755808","проходная","3733",""
"81476","755138","проходная","3733",""
"81477","640203","директор, приемная","2815",""
"81478","640395","отдел сбыта","2815",""
"81479","641440","бухгалтерия","2815",""
"81480","641464","цех","2815",""
"81481","535762","приемная","2542",""
"81482","534004","приемная","2542",""
"81483","440961","зам. по производству","2542",""
"81484","533785","коммерческий директор","2542",""
"81485","537711","гл. инженер","2542",""
"81486","533657","гл. энергетик","2542",""
"81487","536355","отдел снабжения","2542",""
"81488","536375","отдел снабжения","2542",""
"81489","536228","бухгалтерия","2542",""
"81490","536694","отдел кадров","2542",""
"81491","539641","профком","2542",""
"81492","745082","директор, приемная","2600",""
"81493","741346","директор, приемная","2600",""
"81494","740468","директор, приемная","2600",""
"81495","746072","отдел сбыта","2600",""
"81496","747365","ПО","2600",""
"81497","746060","магазин","2600",""
"81498","740449","приемная","4180",""
"81499","749297","приемная","4180",""
"81500","745178","гл. инженер","4180",""
"81501","740451","отдел кадров","4180",""
"81502","762659","приемная","2818",""
"81503","761645","директор","2818",""
"81504","762664","заместитель","2818",""
"81505","769179","отдел сбыта","2818",""
"81506","762661","гл. инженер","2818",""
"81507","761681","гл. бухгалтер","2818","Тотрова Ирина Исаевна"
"81508","524737","","7919",""
"81509","250661","родильное отд-е","1925",""
"81510","251346","гл. врач","1925",""
"81511","250485","гл. медсестра","1925",""
"81512","534567","приемное отд-е","1926",""
"81513","534812","отд-е новорожденных","1926",""
"81514","536621","отд-е патологии","1926",""
"81515","539525","кафедра акушерства и гинекологии СОГМА","1926",""
"81516","537296","бухгалтерия","1926",""
"81517","530228","канцелярия","1926",""
"81518","753207","приемное отд-е","1927",""
"81519","522392","руководитель","1927",""
"81520","752514","заведующий","1927",""
"81521","752513","детское отд-е","1927",""
"81522","615518","приемная","1299",""
"81523","615630","бухгалтерия","1299",""
"81524","549778","администратор","6514",""
"81525","543311","администратор","6514",""
"81526","548450","бухгалтерия","6514",""
"81527","771720","директор","1294",""
"81528","578759","бухгалтерия","1294",""
"81529","542649","директор","1298",""
"81530","539888","бухгалтерия","1298",""
"81531","32345","","445",""
"81532","42083","","444",""
"81533","446443","","6493",""
"81534","925917","","6493",""
"81535","89188225917","","6493",""
"81536","758056","","2950",""
"81537","955756","","9912",""
"81538","775964","директор","1708",""
"81539","775945","парикмахерская","1708",""
"81540","772959","прачечная","1708",""
"81541","521745","секретарь","1997",""
"81542","525739","гл. врач","1997",""
"81543","522398","ст. медсестра","1997","круглосуточно"
"81544","521674","бухгалтерия","1997",""
"81545","89094737151","","11297",""
"81550","977227","","11071",""
"81551","89188277227","","11071",""
"81552","983399","","11502",""
"81553","89188283399","","11502",""
"81554","493900","","11453",""
"81555","89014973900","","11453",""
"81556","768805","директор, приемная","2767",""
"81557","740007","заместитель","2767",""
"81558","768418","бухгалтерия","2767",""
"81560","550615","","7234",""
"81561","550770","","7234",""
"81562","542411","","11684",""
"81565","89194205079","","10697",""
"81566","920198","","9482",""
"81567","89288566687","","9482",""
"81568","525960","приемная","6444",""
"81569","525961","приемная","6444",""
"81570","525915","зам. по экономике и финансам","6444",""
"81571","525945","отдел закупок","6444",""
"81572","525956","ФЭО","6444",""
"81573","525937","бухгалтерия","6444",""
"81574","36831","","4492",""
"81575","31425","","4492",""
"81577","539464","","7587",""
"81580","512525","магазин","1376",""
"81581","769183","сервис","1376",""
"81582","534965","директор","2381",""
"81583","532857","заведующий","2381",""
"81584","537060","вахта","2381",""
"81585","532937","директор","2396",""
"81586","539903","администратор","2396",""
"81587","531184","гл. режиссёр","2396",""
"81588","532458","бухгалтерия","2396",""
"81589","532227","отдел кадров","2396",""
"81590","534902","проходная","2396",""
"81591","532958","директор","2397",""
"81592","537270","гл. бухгалтер","2397",""
"81593","532504","вахта","2397",""
"81594","640114","приемная","5183",""
"81595","534238","рекламная служба FM","5183",""
"81596","534416","прямой эфир FM","5183",""
"81597","541989","приемная","179",""
"81598","531468","приемная","179",""
"81599","751212","заместитель","179",""
"81600","539770","рекламное агентство","179",""
"81601","752602","рекламное агентство","179",""
"81602","541989","бухгалтерия","179",""
"81603","753321","начальник","604",""
"81604","250330","нач-к станцион. участка","604",""
"81605","254035","нач-к линейного участка","604",""
"81606","515100","факс","604",""
"81607","32929","диспетчер, охрана","7707",""
"81608","37244","директор","7707",""
"81609","34450","гл. бухгалтер","7707",""
"81610","490149","","9551",""
"81611","89014970149","","9551",""
"81612","41274","","7107",""
"81613","41634","","7107",""
"81614","530634","","2184",""
"81615","538057","","2189",""
"81621","749052","директор, приемная","2819",""
"81622","748180","коммерческий отдел","2819",""
"81623","743914","гл. инженер","2819",""
"81624","741248","бухгалтерия","2819","Рябич Людмила Александровна"
"81625","747538","отдел кадров","2819",""
"81626","532383","","3344",""
"81627","30679","","8608",""
"81628","539180","приемная","6826",""
"81629","530590","консультанты","6826",""
"81630","534006","консультанты","6826",""
"81631","530633","консультанты","6826",""
"81632","530626","приемная","6835",""
"81633","533133","председатель","6835",""
"81634","536559","консультанты","6835",""
"81635","533414","консультанты","6835",""
"81636","535881","консультанты","6835",""
"81637","530442","приемная","4902",""
"81638","533324","председатель","4902",""
"81639","548741","приемная","6814",""
"81640","547585","председатель","6814",""
"81641","533496","приемная","4904",""
"81642","533404","председатель","4904",""
"81643","539755","заместитель","4904",""
"81644","547080","приемная","531",""
"81645","533556","приемная","531",""
"81646","533553","приемная","531",""
"81647","533982","1-й заместитель","531",""
"81648","547080","1-й заместитель","531",""
"81649","533880","канцелярия","531",""
"81650","539632","канцелярия","6839",""
"81651","533526","отдел кадров","6839",""
"81652","534107","копировально-множительное бюро","6839",""
"81653","30178","глава Ардонского р-на, Председатель Собрания представителей","316",""
"81654","32178","глава АМС","316",""
"81655","32038","заместители","316",""
"81656","34266","заместители","316",""
"81657","33403","заместители","316",""
"81658","30236","контрольно-счетная палата","316",""
"81659","30173","упр-е финансов","316",""
"81660","34489","упр-е финансов","316",""
"81661","32003","упр-е с/х","316",""
"81662","33286","упр-е с/х","316",""
"81663","30175","упр-е образования","316",""
"81664","32454","упр-е образования","316",""
"81665","32020","упр-е культуры и искусства","316",""
"81666","30171","отдел экономич. развития","316",""
"81667","33330","отдел земельных и имущественных отношений","316",""
"81668","31025","отдел строй-ва и архитектуры","316",""
"81669","30013","отдел по вопросам ЖКХ","316",""
"81670","30488","отдел по вопросам физкультуры и спорта, делам молодежи","316",""
"81671","33403","правовой отдел","316",""
"81672","32072","отдел по делам ГО и ЧС","316",""
"81673","31161","отдел документац. обеспечения","316",""
"81674","30177","орг. отдел","316",""
"81675","32769","отдел кадров","316",""
"81676","30170","отдел бух. учета","316",""
"81677","30119","архив","316",""
"81678","31211","приемная","4585",""
"81679","30520","глава АМС","4585",""
"81680","30521","заместитель","4585",""
"81681","30395","депутат на пост. основе","4585",""
"81682","34329","справочная","4585",""
"81683","99438","","4584",""
"81684","94130","","4583",""
"81685","32531","","4569",""
"81702","50300","глава АМС","319",""
"81703","51062","приемная","319",""
"81704","51025","упр-е культуры","319",""
"81705","51325","упр-е культуры","319",""
"81706","51657","отдел образования","319",""
"81707","50799","упр-е с/х","319",""
"81708","50798","упр-е с/х","319",""
"81709","50801","упр-е с/х","319",""
"81710","51926","архитектор","319",""
"81711","51737","управляющий делами","319",""
"81712","51847","начальник орг. отдела","319",""
"81713","51404","отдел по земельным отношениям","319",""
"81714","50773","ЕДДС","319",""
"81715","52170","отдел жилищных и имущественных отношений","319",""
"81716","51059","кадровая служба","319",""
"81717","51077","канцелярия","319",""
"81739","32145","приемная","320",""
"81740","32021","глава АМС","320",""
"81741","32022","глава АМС","320",""
"81742","32437","упр-е народ. образования","320",""
"81743","32585","отдел по делам молодежи и спорта","320",""
"81744","32381","отдел ЗАГС","320",""
"81745","34888","комитет по управлению имуществом","320",""
"81746","36098","комитет по управлению имуществом","320",""
"81747","32985","отдел ЖКХ","320",""
"81748","31727","отдел по земельным вопросам","320",""
"81749","34872","отдел по земельным вопросам","320",""
"81750","31144","отдел по делам ГО и ЧС","320",""
"81751","36186","отдел по соц. вопросам и здравоохранению","320",""
"81752","32076","нач-к общего отдела","320",""
"81753","36102","нач-к общего отдела","320",""
"81754","32261","отдел культуры","320",""
"81755","32077","отдел муниципальных закупок","320",""
"81756","31759","отдел муниципальных закупок","320",""
"81757","33018","дежурный ","320",""
"81758","31759","информационный отдел","320",""
"81759","34223","архив","320",""
"81760","34090","приемная","4631",""
"81761","32139","глава АМС","4631",""
"81762","32214","заместители","4631",""
"81763","31067","зам. по земельн. ресурсам","4631",""
"81764","31327","земельный отдел","4631",""
"81765","37795","отдел жилищных субсидий","4631",""
"81766","33212","отдел по делам молодежи","4631",""
"81767","32323","отдел фин.-экономич. развития","4631",""
"81768","31844","отдел МЧС","4631",""
"81769","32088","юрист","4631",""
"81770","32065","бухгалтерия","4631",""
"81771","32437","приёмная","634",""
"81772","32708","расчётный отдел","634",""
"81773","32434","расчётный отдел","634",""
"81774","34432","гл. бухгалтер","634",""
"81775","32992","отдел по продуктам питания","634",""
"81776","33224","инспекторы","634",""
"81777","32346","метод. кабинет","634",""
"81826","31394","глава АМС","321",""
"81827","31384","приемная","321",""
"81828","31414","заместители","321",""
"81829","32474","заместители","321",""
"81830","36789","отдел культуры","321",""
"81831","31614","отдел образования","321",""
"81832","31624","отдел образования","321",""
"81833","31644","нач-к финансового отдела","321",""
"81834","33366","отдел соц. обеспечения","321",""
"81835","31975","нач-к управления с/х","321",""
"81836","31567","нач-к общего отдела","321",""
"81837","31474","отдел по делам молодежи","321",""
"81838","34860","нач-к по орг. работе и кадрам","321",""
"81839","31554","промышленно-транспортный отдел","321",""
"81840","30336","промышленно-транспортный отдел","321",""
"81841","31377","отдел по развитию малого бизнеса","321",""
"81842","32117","отдел по связям с общественностью","321",""
"81843","34863","упр-е муницип. имущества","321",""
"81844","31804","отдел физкультурно-массовой работы","321",""
"81845","31055","отдел градостроительства и земельных ресурсов","321",""
"81846","37500","тендерный отдел","321",""
"81847","31034","информационный отдел","321",""
"81848","32422","юрист","321",""
"81849","31044","бухгалтерия","321",""
"81850","35950","секретарь","2313",""
"81851","36749","директор","2313",""
"81852","32350","отдел ДШО","2313",""
"81853","35949","делопроизводство","2313",""
"81887","22435","приемная","322",""
"81888","22534","приемная","322",""
"81889","22737","глава Пригородного р-на","322",""
"81890","22667","зам. председателя Собрания представителей","322",""
"81891","24744","секретарь Собрания представителей","322",""
"81892","24620","контрольно-ревизионная комиссия","322",""
"81893","22534","глава АМС","322",""
"81894","22121","заместители главы АМС","322",""
"81895","22953","заместители главы АМС","322",""
"81896","24806","заместители главы АМС","322",""
"81897","22575","руководитель аппарата АМС","322",""
"81898","22400","заместители","322",""
"81899","22121","заместители","322",""
"81900","22953","заместители","322",""
"81901","24806","заместители","322",""
"81902","22166","советник главы АМС по работе с ветеранами, казачеством, религиозными и обществ. организациями","322",""
"81903","21932","управление с/х","322",""
"81904","21382","нач-к финансового упр-я","322",""
"81905","21444","управление экономики","322",""
"81906","22696","управление образования","322",""
"81907","22648","управление культуры","322",""
"81908","22435","общий отдел","322",""
"81909","21867","отдел кадров","322",""
"81910","22951","юридический отдел","322",""
"81911","21381","отдел по делам ГО и ЧС","322",""
"81912","21561","отдел по делам молодежи, физ. культуры и спорта","322",""
"81913","21872","отдел по работе с населением","322",""
"81914","24764","отдел по антитеррористической работе","322",""
"81915","21893","отдел строй-ва, архитектуры и ЖКХ","322",""
"81916","22959","отдел по жилищ. вопросам","322",""
"81917","21580","отдел земельных и имуществ. отношений","322",""
"81918","24803","отдел ЗАГС","322",""
"81919","22731","архив","322",""
"81920","21932","приемная","5807",""
"81921","22219","секретарь","5807",""
"81922","22734","отдел животноводства","5807",""
"81923","22431","гл. бухгалтер","5807",""
"81924","22051","гл. инженер","5807",""
"81925","530096","приемная","560",""
"81926","537881","руководитель","560",""
"81927","539909","заместители","560","Фидарова Рита Михайловна"
"81928","548893","заместители","560","Фидарова Рита Михайловна"
"81929","546255","отдел справок","560",""
"81930","549278","гос. архив документов по личному составу","560",""
"81931","549278","архив","560",""
"81932","533648","архив","560",""
"81933","533592","бухгалтерия","560",""
"81940","529306","дежурный","4544",""
"81941","529220","факс","4544",""
"81942","529200","военный комиссар","4544",""
"81943","529201","начальник отделения","4544",""
"81944","528030","начальник отделения фин. и соц. обеспечения","4544",""
"81945","529279","пенсионное отделение","4544",""
"81946","749349","дежурный","4543",""
"81947","746411","начальник","4543",""
"81948","746364","картотека","4543",""
"81949","642201","начальник","6376",""
"81950","535676","общий отдел","6376",""
"81951","540809","гл.бухгалтер","6376",""
"81952","538187","приемная","330",""
"81953","530765","руководитель","330",""
"81954","563180","зам. по правовым вопросам","330",""
"81955","536970","отделы по охране труда","330",""
"81956","535902","отделы по охране труда","330",""
"81957","536174","правовые отделы","330",""
"81958","539831","правовые отделы","330",""
"81959","537525","отделы по охране труда","330",""
"81960","517519","приемная","331",""
"81961","513113","заместитель","331",""
"81962","516789","отдел","331",""
"81963","517990","отдел","331",""
"81964","743205","отдел","331",""
"81965","539509","председатель, секретарь","8508",""
"81966","531147","факс","8508",""
"81967","539695","бухгалтерия","8508",""
"81968","530127","отдел кадров","8508",""
"81969","532086","секретарь","7088",""
"81970","530793","начальник","7088",""
"81971","533742","заместитель","7088",""
"81972","534675","гл. бухгалтер","7088",""
"81973","749421","приёмная","7197",""
"81974","746875","""зелёная линия""","7197",""
"81975","742057","бухгалтерия","7197",""
"81976","745463","информационный отдел","7197",""
"81977","549761","процедура оформления загран. паспортов","8045",""
"81978","254375","прием заявлений загран. паспортов","8045",""
"81979","536644","отдел оформления загран. паспортов","8045",""
"81980","548629","отдел оформления виз, разрешений и регистрации иностранных граждан","8045",""
"81981","549456","отдел по вопросам гражданства","8045",""
"81982","402684","отдел по вопросам трудовой миграции","8045",""
"81983","513781","отдел иммиграционного контроля","8045",""
"81984","538756","отдел иммиграционного контроля","8045",""
"81985","545053","отдел обеспечения паспортной и регистрационной работы","8045",""
"81986","546266","отдел обеспечения паспортной и регистрационной работы","8045",""
"81987","541426","горячая линия","8045",""
"81988","532976","отдел по вопросам трудовой миграции","8045",""
"81989","403613","служба автоинформирования","8045",""
"81995","533518","начальник","4985",""
"81996","531383","Госкомстат","4985",""
"81997","533011","гл. архитектор","4985",""
"81998","543467","гл. архитектор","4985",""
"81999","530687","архив","4985",""
"82006","89286870071","","1937",""
"82007","89631786135","","1937",""
"82008","89188263736","","1937",""
"82009","532722","","1937",""
"82010","594421","секретарь","384",""
"82011","594404","секретариат","384",""
"82012","594430","штаб","384",""
"82013","594420","зам. министра по штабу","384",""
"82014","746097","директор","4946",""
"82015","744502","гл. инженер","4946",""
"82018","31544","приемная","58",""
"82019","31594","глава АМС","58",""
"82020","31346","заместитель","58",""
"82021","89284950705","","11552",""
"82022","465566","","11552",""
"82023","533439","","2434",""
"82041","537786","приемная","563",""
"82042","549403","приемная","563",""
"82043","533745","зам. министра по пром-ти","563",""
"82044","543446","приемная зам. министра","563",""
"82045","549392","зам. министра по транспорту","563",""
"82046","541324","приемная зам. министра","563",""
"82047","545678","отдел добычи п/и, деревообработки и лицензирования","563",""
"82048","531438","отдел машиностроения","563",""
"82049","532932","отдел машиностроения","563",""
"82050","545678","отдел металлургической и легкой промышленности","563",""
"82051","530493","отдел выдачи разрешений такси","563",""
"82052","534754","отдел авиационного и ж/д транспорта","563",""
"82053","537244","отдел организации автотранспортных перевозок","563",""
"82054","534028","бухгалтерия","563",""
"82055","541299","бухгалтерия","563",""
"82056","534619","отдел кадров","563",""
"82057","533740","отдел кадров","563",""
"82065","751318","приемная","548",""
"82066","641165","приемная","548",""
"82067","641678","1-й зам. министра","548",""
"82068","640276","зам. министра","548",""
"82069","641295","помощник министра","548",""
"82070","252133","отдел прав. обеспечения","548",""
"82071","641753","отдел кадров","548",""
"82072","642291","начальник","4969",""
"82073","641250","отдел пищевой пром-ти","4969",""
"82074","641835","бухгалтерия","4969",""
"82075","530052","гл. бухгалтер","4969",""
"82076","530567","зам. гл. бухгалтера","4969",""
"82077","641852","ревизионная служба","4969",""
"82078","641753","отдел кадров","4969",""
"82079","540000","министр, приемная","551",""
"82080","548887","министр, приемная","551",""
"82081","540355","1-й заместитель","551",""
"82082","540259","заместитель","551",""
"82083","533165","гл. бухгалтер","551",""
"82084","537716","отдел мед. реабилитации и соц. интеграции инвалидов","551",""
"82085","539922","отдел охраны труда","551",""
"82086","530016","отдел экспертизы","551",""
"82087","543043","отдел исследовательских работ","551",""
"82088","542784","отдел автоматизации","551",""
"82089","537764","ПЭО","551",""
"82090","534771","ПЭО","551",""
"82091","761885","секретарь","2105",""
"82092","768849","директор","2105",""
"82093","766566","отделение соц. помощи семье и детям","2105",""
"82094","581106","надомная служба","2105",""
"82095","762707","срочная соц. помощь","2105",""
"82096","405224","отд. срочного соц. обслуживания","2105",""
"82097","405221","бухгалтерия","2105",""
"82098","740589","приемная","362",""
"82099","749216","бухгалтерия","362",""
"82100","403147","","11063",""
"82101","403148","","11063",""
"82107","641184","приемная","4962",""
"82108","641176","начальник","4962",""
"82109","641183","проектный отдел","4962",""
"82110","641182","отдел экспертизы","4962",""
"82111","641180","ПТО","4962",""
"82112","253676","приемная","9596",""
"82113","525727","заместитель","9596",""
"82114","552209","«горячая линия» по противодействию коррупции","9596",""
"82115","251932","отдел по делам некоммерческих организаций","9596",""
"82116","251984","отдел по контролю и надзору в сфере адвокатуры, нотариата и ЗАГС","9596",""
"82117","250475","отдел по обеспечению деятельности","9596",""
"82118","977753","","13115",""
"82119","89034843553","","13115",""
"82120","33503","","8055",""
"82121","536362","приемная","7134",""
"82122","534183","аудиторы","7134",""
"82123","592828","дежурный","4754",""
"82124","747280","дежурный","4754",""
"82125","592816","командир","4754",""
"82126","592206","начальник","4754",""
"82127","592810","зам. командира","4754",""
"82128","592804","зам. по кадрам","4754",""
"82129","592834","зам. по кадрам","4754",""
"82130","592808","штаб","4754",""
"82131","592807","штаб","4754",""
"82132","592806","отделение службы","4754",""
"82133","592809","отделение розыска","4754",""
"82134","592837","группа по разбору ДТП","4754",""
"82135","592802","канцелярия","4754",""
"82136","530202","оперативный дежурный (круглосуточно)","398",""
"82137","540646","приемная","398",""
"82138","538789","начальник криминальной полиции","398",""
"82139","549527","начальник следствия","398",""
"82140","546903","начальник ООП","398",""
"82141","539785","начальник отдела кадров","398",""
"82142","594600","МВД по РСО-А","11124",""
"82143","534554","МВД по РСО-А","11124",""
"82144","596500","УВД по г.Владикавказу (Иристонский)","11124",""
"82145","02","УВД по г.Владикавказу (Иристонский)","11124",""
"82146","761043","ОП (отдел полиции) №1 (Промышленный)","11124",""
"82147","596700","ОП (отдел полиции) №1 (Промышленный)","11124",""
"82148","752705","ОП №2 (Затеречный)","11124",""
"82149","596900","ОП №2 (Затеречный)","11124",""
"82150","596800","ОП №3 (Северо-Западный)","11124",""
"82151","8673132612","ОМВД Алагирского р-на","11124",""
"82152","21555","ОМВД Алагирского р-на","11124",""
"82153","590200","ОМВД Алагирского р-на","11124",""
"82154","8673232006","ОМВД Ардонского р-на","11124",""
"82155","31102","ОМВД Ардонского р-на","11124",""
"82156","592750","ОМВД Ардонского р-на","11124",""
"82157","8673391002","ОМВД Дигорского р-на","11124",""
"82158","92831","ОМВД Дигорского р-на","11124",""
"82159","590300","ОМВД Дигорского р-на","11124",""
"82160","8673431935","ОМВД Ирафского р-на","11124",""
"82161","590400","ОМВД Ирафского р-на","11124",""
"82162","8673551486","ОМВД Кировского р-на","11124",""
"82163","52010","ОМВД Кировского р-на","11124",""
"82164","8673632127","ОМВД Моздокского р-на","11124",""
"82165","32127","ОМВД Моздокского р-на","11124",""
"82166","592500","ОМВД Моздокского р-на","11124",""
"82167","8673731715","ОМВД Правобережного р-на","11124",""
"82168","35252","ОМВД Правобережного р-на","11124",""
"82169","590700","ОМВД Правобережного р-на","11124",""
"82170","8673822271","ОМВД Пригородного р-на","11124",""
"82171","592850","ОМВД Пригородного р-на","11124",""
"82172","8673931242","ОМВД Левобережного р-на","11124",""
"82173","522592","УГИБДД МВД по РСО-А","11124",""
"82174","592200","УГИБДД МВД по РСО-А","11124",""
"82175","762713","Центр противодействия экстремизму","11124",""
"82176","592040","Центр противодействия экстремизму","11124",""
"82177","747280","Полк ДПС МВД по РСО-А","11124",""
"82178","592828","Полк ДПС МВД по РСО-А","11124",""
"82179","530244","УВО","11124",""
"82180","596365","ОРЧ (оперативно-розыскная часть)","11124",""
"82181","767676","УБОП","11124",""
"82182","762713","УБОП","11124",""
"82183","592094","ОСН (отряд спец. назначения)","11124",""
"82184","592095","ОСН (отряд спец. назначения)","11124",""
"82185","769304","ОСН (отряд спец. назначения)","11124",""
"82186","592100","ОМОН (отряд мобильный особого назначения)","11124",""
"82187","537281","ОМОН (отряд мобильный особого назначения)","11124",""
"82188","757617","ОД (оперативный дежурный) ГУ МЧС","11124",""
"82189","532789","ОД (оперативный дежурный) ГУ МЧС","11124",""
"82190","597311","УФСБ","11124",""
"82191","534184","УФСБ","11124",""
"82192","594666","ОРЧ СБ (оперативно-розыскная часть собственной безопасности)","11124",""
"82193","530202","ЛОВДТ (линейный отдел внутренних дел на транспорте) г.Владикавказ","11124",""
"82194","8673731487","ЛОВДТ г.Беслан","11124",""
"82195","505929","ЛОП г.Беслан (линейный отдел полиции)","11124",""
"82196","505115","ЛОП г.Беслан (аэропорт, линейный отдел полиции)","11124",""
"82197","408892","ЛОП г.Беслан (аэропорт, линейный отдел полиции)","11124",""
"82198","8673631146","ЛОП г.Моздок (линейный отдел полиции)","11124",""
"82199","594681","отдел обществ. связей","374",""
"82200","594630","пресс-служба","374",""
"82201","594636","телестудия","374",""
"82202","594723","приемная","6240",""
"82203","594722","приемная","6240",""
"82204","594789","начальник","6240",""
"82205","594110","начальник","7970",""
"82206","594115","заместители","7970",""
"82207","594107","заместители","7970",""
"82208","594114","канцелярия","7970",""
"82209","596900","дежурный (круглосуточно)","369",""
"82210","752705","телефон доверия","369",""
"82211","596919","нач-к участковых и по делам несовершеннолетних","369",""
"82212","596938","начальник ОУР","369",""
"82213","596902","начальник полиции ОП","369",""
"82214","596904","начальник ОП","369",""
"82215","596952","нач-к следственного отдела","369",""
"82216","596700","дежурный (круглосуточно)","371",""
"82217","761043","телефон доверия","371",""
"82218","596746","начальник следственного отдела","371",""
"82219","596742","начальник ОУР","371",""
"82220","596717","начальник полиции ОП","371",""
"82221","596739","начальник ОП","371",""
"82222","596736","начальник участковых и по делам несовершеннолетних","371",""
"82223","596800","дежурный (круглосуточно)","372",""
"82224","741235","телефон доверия","372",""
"82225","740397","нач-к участковых и по делам несовершеннолетних","372",""
"82226","596807","начальник ОУР","372",""
"82227","596802","начальник полиции ОП","372",""
"82228","596809","начальник ОП","372",""
"82229","516689","нач-к следственного отдела","372",""
"82230","779353","","12107",""
"82233","560708","дежурная часть","4766",""
"82234","751688","прокурор, приемная","4916","прокурор 76-11-70"
"82235","550039","2-й заместитель","4916",""
"82236","750077","заместитель","4916",""
"82237","758923","канцелярия","4916",""
"82238","51544","прокурор","4923",""
"82239","50655","заместитель","4923",""
"82240","50720","заместитель","4923",""
"82241","50888","помощник","4923",""
"82242","51549","канцелярия","4923",""
"82243","21671","приемная","4914",""
"82244","500777","прокурор","4914",""
"82245","21282","заместитель","4914",""
"82246","21502","заместитель","4914",""
"82247","535433","приемная","4893",""
"82248","546250","председатель","4893",""
"82249","535708","бухгалтерия","4893",""
"82250","538375","председатель","4888",""
"82251","532161","управ. делами","4888",""
"82252","539805","орг. отдел","4888",""
"82253","536936","бухгалтерия","4888",""
"82254","538224","председатель","4886",""
"82255","539934","бухгалтерия","4886",""
"82256","534712","председатель","4895",""
"82257","538091","бухгалтерия, приемная","4895",""
"82258","535146","юрист","4895",""
"82259","550206","дежурный","381",""
"82260","748494","начальник","381",""
"82261","540947","председатель, приемная","334",""
"82262","532930","заместитель","334",""
"82263","548358","гл. бухгалтер","334",""
"82264","531682","отделы","334",""
"82265","546876","отделы","334",""
"82266","563080","отделы","334",""
"82267","549803","приемная председателя","1585",""
"82268","537071","зам. по уголовным делам ","1585",""
"82269","541550","судебная коллегия по уголовным делам","1585",""
"82270","563223","судебная коллегия по уголовным делам","1585",""
"82271","549835","канцелярия","1585",""
"82272","549821","отдел статистики","1585",""
"82273","405702","приемная председателя","12425",""
"82274","405706","секретарь по гражданским делам","12425",""
"82275","405731","секретарь по гражданским делам","12425",""
"82276","405741","канцелярия","12425",""
"82277","535832","председатель, приемная","559",""
"82278","544753","правовой отдел","559",""
"82279","533279","правовой отдел","559",""
"82280","534164","бухгалтерия","559",""
"82281","533132","приемная","6377",""
"82282","535673","эксперты","6377",""
"82283","549067","эксперты","6377",""
"82284","535673","гл. бухгалтер","6377",""
"82285","538469","приемная","2907",""
"82286","563002","приемная","2907",""
"82287","563004","отдел орг.-аналитической работы","2907",""
"82288","533458","бухгалтерия","2907",""
"82291","533464","","4905",""
"82292","536043","","11061",""
"82293","533544","","11061",""
"82294","254925","начальник","4696",""
"82295","254948","заместитель","4696",""
"82296","253330","начальник","4945",""
"82297","253332","заместитель","4945",""
"82317","533286","приемная","3323",""
"82318","537913","начальник","3323",""
"82319","535469","отдел по связям с общественностью","3323",""
"82320","543123","отдел политического анализа и прогнозирования","3323",""
"82321","545115","пресс-служба","3323",""
"82322","535338","пресс-служба","3323",""
"82323","533880","канцелярия","3323",""
"82324","537254","отдел кадров","3323",""
"82325","532699","отдел кадров","3323",""
"82326","530442","","4912",""
"82327","535412","","4912",""
"82328","52431","начальник","4477",""
"82329","52074","проходная","4477",""
"82330","531150","приемная","549",""
"82331","280446","директор","549",""
"82332","535028","директор","549",""
"82333","535686","1-й заместитель","549",""
"82334","536243","2-й заместитель","549",""
"82335","531140","бухгалтерия","549",""
"82336","280445","бухгалтерия","549",""
"82337","596500","дежурный (круглосуточно)","370",""
"82338","535658","телефон доверия","370",""
"82339","596564","приемная нач-ка УМВД","370",""
"82340","596561","нач-к полиции УМВД","370",""
"82341","596565","нач-к ОУР","370",""
"82342","596569","нач-к следственного отдела","370",""
"82343","596532","нач-к участковых и по делам несовершеннолетних","370",""
"82344","516188","приемная","4993",""
"82345","240492","приемная","4993",""
"82346","409848","клиентская служба","4993",""
"82347","409850","клиентская служба","4993",""
"82348","748057","приемная","591",""
