"_id","id_org","ord","phone","owner","owner_fio"
"278496","2766","1","534654","секретарь",""
"278497","2766","2","530749","зам. ген. директора",""
"278498","2766","3","534656","отдел снабжения",""
"278499","2766","4","534664","отдел сбыта",""
"278500","2766","5","540032","гл. бухгалтер",""
"278501","2766","6","540020","отдел кадров",""
"278502","12211","1","403040","",""
"278503","12213","1","254094","",""
"278504","2740","1","767474,761705,764775","",""
"278505","821","1","519090,749988","",""
"278508","12284","1","996363,89188355433,89054891708","",""
"278509","11424","1","993811,89188293811","",""
"278510","700","1","534824,534852","приемная",""
"278511","700","2","534854","гл. инженер",""
"278512","700","3","534806","гл. бухгалтер","Галактеонова Нелли Михайловна"
"278513","700","4","543299","зам. по хоз. части",""
"278514","6686","1","254410,254407","",""
"278515","4373","1","764071","секретарь",""
"278516","4373","2","767470","президент",""
"278517","4373","3","766569","бухгалтерия",""
"278518","4373","4","764096","плановый отдел",""
"278519","765","1","767320,767133","",""
"278520","11132","1","531737","",""
"278521","2809","1","533475,89618225252","",""
"278522","7154","1","511247","",""
"278523","3935","1","444033,648965","",""
"278539","8476","1","963366","",""
"278540","2989","1","519150","",""
"278541","7402","1","532651","",""
"278542","9001","1","966013,89280653387,549164","",""
"278543","3995","1","644888,89054892161","",""
"278544","1146","1","544272","",""
"278560","1093","1","444354","",""
"278561","3647","1","519156,519157","",""
"278562","11039","1","89064941505","",""
"278563","10888","1","240825","",""
"278564","6657","1","446626","",""
"278565","12237","1","89631789119,89897409119","",""
"278566","6886","1","505503","",""
"278567","3630","1","548339","",""
"278568","11262","1","917749","",""
"278569","1898","1","280901","приемная гл. врача",""
"278570","1898","2","280890","зам. гл. врача по клинико-экспертной работе",""
"278571","1898","3","280876","администратор",""
"278572","1898","4","280873","анестезиология-реанимация",""
"278573","1898","5","280875","гинекологическое отд-е",""
"278574","1898","6","280885,280886","кардиологическое отд-е",""
"278575","1898","7","280895","компьютерная томография",""
"278576","1898","8","280882","неврологическое отд-е",""
"278577","1898","9","280881","ревматологическое отд-е",""
"278578","1898","10","280894","рентгенография",""
"278579","1898","11","280874","травматология",""
"278580","1898","12","280872","хирургическое отд-е",""
"278581","1898","13","280902","бухгалтерия",""
"278582","1898","14","280883","отдел кадров",""
"278583","1898","15","280878","охрана",""
"278584","7926","1","778408","",""
"278585","8833","1","749255,922992","",""
"278586","12229","1","997534","",""
"278591","2471","1","539174","",""
"278593","1733","1","772644","начальник",""
"278594","1733","2","777221","гл. инженер","Гапбаев Роберт Сандроевич"
"278595","1733","3","779445","гл. бухгалтер",""
"278596","12138","1","563426","",""
"278597","8790","1","498498,89188318434,89014978498","",""
"278599","12423","1","88002007775","",""
"278600","7699","1","501141","",""
"278601","12280","1","615049","",""
"278602","109","1","451274,544004,451275","",""
"278603","1391","1","510650","",""
"278604","887","1","740935","",""
"278605","9437","1","251244,254405","",""
"278606","9758","1","539558","",""
"278607","998","1","539558","",""
"278608","4256","1","730070,630944","",""
"278609","11447","1","966299","",""
"278610","11619","1","254495","",""
"278611","7475","1","442641","",""
"278612","1625","1","541386","",""
"278613","8328","1","752749","",""
"278614","10714","1","531869","",""
"278615","942","1","537090","",""
"278616","12191","1","89094740622,513737","",""
"278617","10614","1","404242,404343","",""
"278618","11597","1","491616,992200,89188292200","",""
"278619","2810","1","747275,747598,747501","",""
"278620","12406","1","89284890066","",""
"278621","8875","1","641289","",""
"278622","641","1","757656","",""
"278623","9499","1","910963","",""
"278624","11520","1","932605","",""
"278626","6433","1","527821","",""
"278627","10944","1","527772","магазин",""
"278628","10944","2","529170","готовая кухня",""
"278630","10996","1","446692,89188293130","",""
"278631","11226","1","583217","",""
"278632","12061","1","546985","",""
"278634","10282","1","8662743190","",""
"278635","11488","1","446624","",""
"278636","9631","1","402786","",""
"278637","9360","1","89289321118","",""
"278640","11861","1","923439","",""
"278643","11016","1","446544,441740,690476","",""
"278644","7755","1","544225","",""
"278646","11451","1","949611,89188249611","",""
"278647","9871","1","88007007911,89188249890,405557","",""
"278648","11607","1","89888296261","",""
"278649","11793","1","89188269139","",""
"278651","2932","1","445176","",""
"278652","2614","1","762648","",""
"278653","9043","1","761475,405560","",""
"278654","11653","1","540850","гостиница",""
"278655","11653","2","541094","кафе",""
"278656","234","1","748459","",""
"278658","2015","1","545590","",""
"278659","8741","1","546355","",""
"278660","9613","1","251221","",""
"278661","12424","1","521221","",""
"278705","1585","1","549803","приемная председателя",""
"278706","1585","2","537071","зам. по уголовным делам ",""
"278707","1585","3","563223,541550","судебная коллегия по уголовным делам",""
"278708","1585","4","549835","канцелярия",""
"278709","1585","5","549821","отдел статистики",""
"278710","12425","1","405702","приемная председателя",""
"278711","12425","2","405731,405706","секретарь по гражданским делам",""
"278712","12425","3","405741","канцелярия",""
"278716","6177","1","98235","",""
"278717","1270","1","537078","",""
"278718","6651","1","445393,89189232316,542503","",""
"278719","8993","1","548640","",""
"278720","3459","1","546354","",""
"278721","7585","1","443056,546492","",""
"278722","9120","1","540661","",""
"278723","9477","1","516322","",""
"278724","2559","1","538088","приемная",""
"278725","2559","2","533797","отдел снабжения",""
"278726","2559","3","533677","гл. бухгалтер","Валентина Михайловна"
"278727","163","1","517536","",""
"278728","2448","1","769319","",""
"278729","1367","1","517530","",""
"278730","10846","1","927150","",""
"278731","11919","1","952556,89188252556","",""
"278732","11998","1","89284970981,89627441562","",""
"278733","12087","1","948726","",""
"278734","11176","1","526670","",""
"278735","11390","1","89188364775","",""
"278736","12360","1","89618205525,89888303599","",""
"278737","12315","1","89187013607","",""
"278738","7231","1","548301","",""
"278739","10198","1","8662422576","",""
"278740","4350","1","549569","",""
"278741","7152","1","750442","",""
"278743","9322","1","617288","",""
"278744","1968","1","536828","",""
"278745","9432","1","747584","",""
"278746","11445","1","968671","",""
"278748","8545","1","531340","",""
"278749","11984","1","89289301010,440477","",""
"278750","8859","1","769666","",""
"278751","8683","1","742093,449444,518194","",""
"278752","11295","1","494317,574892","",""
"278753","8688","1","915233,89188215233","",""
"278754","11477","1","970697,938781","",""
"278755","888","1","443580","",""
"278756","11429","1","89188226534","",""
"278757","2838","1","547421","",""
"278759","1397","1","32908","",""
"278760","5868","1","767665","",""
"278761","11601","1","969131,404539","",""
"278762","6747","1","977407,89288612342,957696","",""
"278764","9541","1","769374,89284937179","",""
"278765","11351","1","404504","",""
"278766","8111","1","89188255903,89289289944,89631788395,89094720966","",""
"278767","11318","1","541944","",""
"278768","7587","1","749252","",""
"278769","8987","1","552769","",""
"278770","11810","1","254616,254722","",""
"278771","11327","1","546936","",""
"278772","11975","1","531531,405600","",""
"278773","1829","1","541177","",""
"278774","10725","1","916352,89188216352","",""
"278775","12011","1","762725","",""
"278776","3493","1","545505,546278","",""
"278777","1508","1","741122","",""
"278778","11365","1","405139,405145,405148","",""
"278779","11680","1","31007","",""
"278780","3871","1","546496","",""
"278781","3746","1","537368","",""
"278782","2447","1","769968","",""
"278783","1370","1","532559","",""
"278784","3882","1","766715","",""
"278785","2984","1","777326,777443","",""
"278786","3190","1","521727","",""
"278787","8400","1","547114","",""
"278788","9493","1","404844,89188261029,89289305080,89188231771","",""
"278789","3793","1","441116,979191","",""
"278791","6386","1","536810","",""
"278792","10638","1","648919","",""
"278793","12289","1","954531,89289335784","",""
"278794","1348","1","532735","",""
"278795","4282","1","540279","",""
"278796","7786","1","649946","",""
"278797","4313","1","552395","",""
"278798","12324","1","89888303659","",""
"278799","12373","1","89280691035","",""
"278800","11961","1","910399","",""
"278801","6498","1","445438","",""
"278802","8960","1","500871,500872","",""
"278803","6864","1","777890,929843","",""
"278804","12332","1","89188319779","",""
"278806","12140","1","89187024803","",""
"278807","12132","1","914147,89188214147","",""
"278808","9296","1","751761","",""
"278809","7177","1","443422","",""
"278810","583","1","542499","директор, приемная",""
"278811","583","2","641860","бухгалтерия",""
"278812","583","3","641859","кредитный отдел",""
"278813","583","4","641893","валютный отдел",""
"278814","583","5","543864","информационно-технический отдел",""
"278815","8089","1","553494,553480","",""
"278816","3864","1","530307,547001,441043","",""
"278817","7752","1","530305","",""
"278818","12239","1","89888313594","",""
"278819","3895","1","517720,517794","",""
"278820","12234","1","89286861020","",""
"278821","11991","1","545490","",""
"278822","11783","1","404701,88005552248","",""
"278823","3663","1","534662","",""
"278824","860","1","742092","",""
"278825","8962","1","573545","",""
"278826","11691","1","400008","",""
"278827","8895","1","89284865978,89280679991","",""
"278828","7253","1","563083","",""
"278829","12260","1","924512","",""
"278830","12163","1","577323","",""
"278831","1610","1","514335","",""
"278832","12158","1","404603,959298","",""
"278833","12081","1","89888777232","",""
"278834","3948","1","532419","",""
"278835","9495","1","612277","",""
"278836","11834","1","89888783107","",""
"278837","12359","1","89286854286","",""
"278838","11710","1","400040","",""
"278839","11234","1","544664","",""
"278840","12175","1","250060,977922,988966","",""
"278841","1823","1","543413","",""
"278842","56","1","745025","",""
"278843","1566","1","532047","",""
"278844","1573","1","537958","",""
"278845","1575","1","751208","",""
"278846","1568","1","751571","",""
"278847","10761","1","616212","",""
"278849","3350","1","538825","",""
"278850","11014","1","518158","",""
"278851","9712","1","641071,920074","",""
"278852","7868","1","548448","",""
"278854","11579","1","764030,89054885080","",""
"278855","12356","1","89286859539","",""
"278856","2799","1","532041","приемная",""
"278857","2799","2","532537","директор",""
"278858","2799","3","533357","нач-к производства",""
"278859","2799","4","532046","бухгалтерия",""
"278860","2799","5","532036","отдел кадров, проходная",""
"278861","2799","6","746194","факс",""
"278862","6491","1","532695","",""
"278863","6742","1","510211,440077","",""
"278864","11681","1","252435,89604011303,89187077361","",""
"278866","8705","1","447778,773819","",""
"278867","10776","1","520595","",""
"278868","6625","1","494900,240028","",""
"278869","3055","1","531817","",""
"278870","11542","1","529603,89188312033","",""
"278871","9346","1","531188","",""
"278872","1401","1","755221,750265,753205","",""
"278873","3099","1","539440","",""
"278874","6399","1","758838","",""
"278875","8689","1","497077","",""
"278876","1077","1","549554","",""
"278877","10959","1","541517,541544","",""
"278878","9050","1","89188223712","",""
"278879","6861","1","757622","",""
"278880","3704","1","280430,280431,280432","",""
"278887","9335","1","526706,405500","",""
"278888","3438","1","541536,538470","",""
"278889","7864","1","540940","",""
"278890","9640","1","89286889834","",""
"278891","8997","1","490190","",""
"278892","9829","1","649292","",""
"278893","7232","1","545482","",""
"278894","12409","1","254222","",""
"278895","8709","1","89094735151","",""
"278896","12257","1","89284978562","",""
"278897","1675","1","530637","",""
"278898","7546","1","756662","",""
"278899","7458","1","543721,950238","",""
"278900","8698","1","543190","",""
"278901","885","1","538692","",""
"278902","4379","1","440764","",""
"278903","282","1","517115","",""
"278904","11129","1","403692,403693","",""
"278905","11798","1","934511","",""
"278906","3705","1","490538","",""
"278907","1648","1","540198","",""
"278908","9413","1","89284864040,492858","",""
"278909","1622","1","740370","",""
"278910","10970","1","749243","",""
"278911","3566","1","524050","",""
"278912","11532","1","89188261872","",""
"278913","12275","1","498585,495435","",""
"278914","11502","1","983399,89188283399","",""
"278915","11817","1","404900","",""
"278916","12376","1","501095","",""
"278917","6359","1","743485","",""
"278918","12102","1","995657","",""
"278920","2930","1","972464","",""
"278921","7798","1","446363","",""
"278922","11963","1","535519","",""
"278923","12362","1","746139,928665","",""
"278924","7968","1","538855","",""
"278925","8294","1","541905,497049,89280698747","",""
"278926","8727","1","513034","",""
"278927","1805","1","532538,533293","",""
"278928","1740","1","535142,537379","",""
"278929","10597","1","89188214080,89188214070","",""
"278930","1155","1","536286","",""
"278932","9310","1","89188299369","",""
"278933","9411","1","89888128389","",""
"278935","7350","1","493119,89014973119","",""
"278936","9094","1","537994","",""
"278937","9041","1","944999,89188244999","",""
"278938","154","1","501430","",""
"278939","2883","1","442019","",""
"278940","9508","1","495005","",""
"278941","6611","1","541845,541846","",""
"278942","11286","1","443130","",""
"278943","7025","1","524152","",""
"278944","11672","1","924301,521009","",""
"278945","11811","1","400041,89604044422","",""
"278946","8718","1","240221","",""
"278947","3415","1","752571,950174","",""
"278948","1653","1","757224","",""
"278949","9468","1","753240,918878","",""
"278950","8376","1","530307,547001","",""
"278951","8368","1","541268,981268","",""
"278952","9589","1","240601,89618229232","",""
"278953","7407","1","530788,986375","",""
"278954","6637","1","446568,492408,963666","",""
"278955","951","1","768884","",""
"278956","7081","1","767247","",""
"278957","12056","1","923737,924343","",""
"278959","12426","1","495202","",""
"278962","3298","1","403502,444628,922286","",""
"278963","1779","1","547621","диспетчер",""
"278964","1779","2","539322,530177","приемная",""
"278965","1779","3","548392","отдел реализации электрической энергии",""
"278966","1779","4","548380","ведущий инженер",""
"278967","1779","5","540176","экономический отдел",""
"278968","1779","6","548458","казначейство",""
"278969","1779","7","539475","отдел кадров",""
"278970","1779","8","543409","юридический отдел",""
"278971","1779","9","530070","бухгалтерия",""
"278972","1779","10","563287","пресс-секретарь",""
"278975","8751","1","89188271033","",""
"278977","6483","1","440814,766236","",""
"278978","6317","1","767845","",""
"278979","12250","1","403661","",""
"278980","11779","1","89188310569","",""
"278981","12428","1","746297,955755","",""
"278982","4006","1","550108,550187","",""
"278983","9133","1","546300,541044","",""
"278984","11644","1","955015,89288560494","",""
"278985","8346","1","533363,89094771777","",""
"278987","8435","1","618803,924091","",""
"278988","10621","1","948055,89188263062","",""
"278989","255","1","535325","",""
"278992","3783","1","534161","",""
"278993","12429","1","403340","",""
"278996","12430","1","962221","",""
"278999","11851","1","913058","",""
"279001","12228","1","253419,88007000303","",""
"279004","12427","1","89888777664,499666","",""
"279005","5410","1","54139","",""
"279006","6404","1","515570","",""
"279007","2323","1","91464","",""
"279008","2320","1","513862","директор",""
"279009","2320","2","749140","методический отдел",""
"279010","2320","3","513962","информационный отдел ",""
"279011","2320","4","513856","отдел обслуживания",""
"279012","2328","1","","",""
"279013","7123","1","92355","",""
"279014","2140","1","534720","",""
"279015","2376","1","250442","администрация",""
"279016","2376","2","758406","худ. руководитель",""
"279017","2376","3","754500","директор",""
"279018","2376","4","551964","бухгалтерия",""
"279019","332","1","530903","директор",""
"279020","5929","1","514123","",""
"279021","2553","1","754655","директор",""
"279022","2553","2","251672","гл. бухгалтер",""
"279023","5834","1","22516","",""
"279024","5399","1","30632","",""
"279025","5628","1","51352","",""
"279026","5630","1","53304","",""
"279027","5632","1","31164","",""
"279028","2256","1","31850","",""
"279029","2259","1","44268","",""
"279030","2047","1","740361,764040","",""
"279031","2051","1","534572","",""
"279032","7114","1","98180","",""
"279033","2054","1","535384","",""
"279034","2077","1","768329","",""
"279035","2079","1","534566,544221","",""
"279036","2081","1","757078","",""
"279037","2082","1","535482","заведующая",""
"279038","2083","1","761696,769354","",""
"279039","4113","1","536541,542703","",""
"279040","2085","1","529734,526681","",""
"279041","6066","1","31234","",""
"279042","2086","1","513391","",""
"279043","2088","1","641533","заведующий",""
"279044","2088","2","641283","бухгалтерия",""
"279045","2091","1","535069","",""
"279046","2092","1","755232","",""
"279047","2093","1","505478","",""
"279048","2094","1","754479,756503","",""
"279049","7117","1","32425","",""
"279050","2098","1","740478","",""
"279051","2101","1","534246,532902","",""
"279052","7118","1","54271","",""
"279053","2107","1","741234,510713","",""
"279054","2108","1","758714,751350","",""
"279055","2110","1","741820","",""
"279056","2111","1","514821,516507","",""
"279057","2112","1","778807,747960","",""
"279058","2113","1","743334","заведующая",""
"279059","2113","2","741396","бухгалтерия",""
"279060","2117","1","771931,577501","",""
"279061","2118","1","505623","",""
"279062","2120","1","742121","",""
"279063","2121","1","566086","",""
"279064","2115","1","759192","",""
"279065","2122","1","531610","заведующий",""
"279066","2123","1","752221","",""
"279067","2137","1","520580","",""
"279068","2141","1","524400","",""
"279069","7119","1","32773","",""
"279070","2138","1","505642","",""
"279071","2071","1","30219","",""
"279072","2946","1","91492","",""
"279073","2067","1","31395","",""
"279074","2335","1","22362","директор",""
"279075","2335","2","22361","вахта",""
"279076","2336","1","30195","директор",""
"279077","2336","2","31027","методический кабинет",""
"279078","2336","3","31705","школа народного танца",""
"279079","2336","4","32122","библиотека",""
"279080","2336","5","31684","вахта",""
"279081","2337","1","31386","директор",""
"279082","2337","2","32617","метод. кабинет",""
"279083","2337","3","32687,32695","вахта",""
"279084","2338","1","91182","директор",""
"279085","2339","1","32052","директор",""
"279086","2339","2","32450","секретарь",""
"279087","2339","3","22180","бухгалтерия",""
"279088","2339","4","33555","методический кабинет",""
"279089","2339","5","23161","проходная",""
"279090","2344","1","51244","директор",""
"279091","2344","2","51245","методический кабинет",""
"279092","2344","3","51246","библиотека",""
"279093","2050","1","546677","",""
"279094","7116","1","32513","",""
"279095","2097","1","767351,510541","",""
"279096","6073","1","31375","",""
"279097","2142","1","522884,526684","",""
"279098","7434","1","757881","",""
"279099","7124","1","42221","",""
"279100","2114","1","770822","заведующая",""
"279101","2114","2","775797","вахта",""
"279102","2049","1","524935,526680","",""
"279103","6060","1","91279","",""
"279104","2130","1","768439","заведующая",""
"279105","2130","2","769504","бухгалтерия",""
"279106","3195","1","91397","",""
"279107","11401","1","565790","",""
"279108","7122","1","22285","",""
"279109","2109","1","569139","",""
"279110","2126","1","754483","заведующая",""
"279111","2126","2","755303","кухня",""
"279112","2958","1","531591","",""
"279113","5625","1","91146","",""
"279114","5626","1","33908","директор",""
"279115","5626","2","31043","дежурный",""
"279116","5624","1","35767","с.Гизель, ул.Пролетарская, 62","Кочиева Римма Харитоновна"
"279117","5624","2","699966","с.Ногир, ул.Санакоева, 13","Калаева Мадина Керменовна"
"279118","5624","3","22842,22386","с.Октябрьское, ул.П.Тедеева, 131",""
"279119","2315","1","753231","директор",""
"279120","2315","2","751244","заместитель",""
"279121","2315","3","753629","справочно-библиографический отдел",""
"279122","2315","4","753769","краеведческий отдел",""
"279123","2315","5","754607","научно-методический отдел",""
"279124","2315","6","757930","отдел общественных наук",""
"279125","2315","7","753366","отдел иностранной литературы",""
"279126","2315","8","752682","отдел периодики",""
"279127","6056","1","90111","",""
"279128","5613","1","547685","",""
"279129","5696","1","54626","",""
"279130","5705","1","94668","",""
"279131","6341","1","45131","",""
"279132","5699","1","97546","",""
"279133","5660","1","44135","директор",""
"279134","5660","2","44146","учительская",""
"279135","5557","1","22482","",""
"279136","6087","1","47306","",""
"279137","2131","1","776619","заведующая",""
"279138","2131","2","776530","общий",""
"279139","4954","1","23910,22411,32812","Алагирский р-н, г.Алагир, ул.Кодоева, 45",""
"279140","4954","2","30175,32454,30153,31590,30206,34461","Ардонский р-н, г.Ардон, ул.Советов, 6",""
"279141","4954","3","91613,91799,91611,92512,90279","Дигорский р-н, г.Дигора, ул.Энгельса, 41",""
"279142","4954","4","31505,31143,31142","Ирафский р-н, с.Чикола, ул.Ленина, 58",""
"279143","4954","5","51657,51748","Кировский р-н, с.Эльхотово, ул.Кирова, 182",""
"279144","4954","6","32437,33275,33224,34432,33210","Моздокский р-н, г.Моздок, ул.Кирова, 2",""
"279145","4954","7","31614,31624,31366","Правобережный р-н, г.Беслан, ул.Ген.Плиева, 18",""
"279146","4954","8","22696,22587,23375","Пригородный р-н, с.Октябрьское, ул.П.Тедеева, 129",""
"279147","2119","1","772358","",""
"279148","6085","1","34485,34486","",""
"279149","2080","1","730540","",""
"279150","6069","1","31355","",""
"279151","6055","1","97192","",""
"279152","2116","1","560650,560705","",""
"279153","2106","1","747160,513529","",""
"279154","2053","1","32207","",""
"279155","6076","1","31376","",""
"279156","2056","1","771401","заведующий",""
"279157","2056","2","773825","методист",""
"279158","6065","1","32690,32925","",""
"279159","2096","1","241913","директор",""
"279160","2096","2","740358","кухня",""
"279162","6082","1","47066","",""
"279163","7120","1","27263","",""
"279164","2084","1","745128,89888317995","",""
"279165","3463","1","565788","",""
"279166","5824","1","24312,22292","",""
"279167","5665","1","30431,30432,30421,34477","",""
"279168","5734","1","91375","директор",""
"279169","5734","2","90097","заместитель",""
"279170","5691","1","22511,23058","",""
"279171","5638","1","35142","директор",""
"279172","5638","2","35289","учительская",""
"279173","5737","1","94125","",""
"279174","5639","1","22461","директор",""
"279175","5639","2","21898","учительская",""
"279176","5701","1","52115","",""
"279177","5640","1","690040","",""
"279178","5646","1","22641","директор",""
"279179","5646","2","21656","учительская",""
"279180","5647","1","49142","",""
"279181","5641","1","41225","",""
"279182","5769","1","31208","",""
"279183","5723","1","51929","директор",""
"279184","5723","2","51383","учительская",""
"279185","5723","3","51919","завуч",""
"279186","5723","4","51392","завхоз",""
"279187","5642","1","31190,31355,31121","",""
"279188","5727","1","53129,53216","",""
"279189","7107","1","41274","",""
"279190","5821","1","23602,22381","",""
"279191","5669","1","30250","директор",""
"279192","5669","2","31836","учительская",""
"279193","5685","1","46118,46737","",""
"279194","5741","1","91475","директор",""
"279195","5741","2","91264","заместитель",""
"279196","7125","1","24665","директор",""
"279197","7125","2","35808","завуч",""
"279198","7125","3","24451","учительская",""
"279199","5643","1","35237","секретарь",""
"279200","5643","2","35135","директор",""
"279201","5740","1","94123","",""
"279202","5644","1","22232","",""
"279203","5729","1","59034,59110","",""
"279204","5697","1","52120","",""
"279205","5645","1","690205","",""
"279206","5662","1","22562","директор",""
"279207","5662","2","22502","учительская",""
"279208","5633","1","41133","",""
"279209","5763","1","31353","директор",""
"279210","5763","2","31445","учительская",""
"279211","5722","1","51925,51930,51020","",""
"279212","5649","1","31254,31377,31426","",""
"279213","5725","1","53165,53105","",""
"279214","5822","1","32483","директор",""
"279215","5822","2","22483,22481","завуч",""
"279216","5672","1","30960","директор",""
"279217","5672","2","31070","завуч",""
"279218","5672","3","32923","бухгалтерия",""
"279219","5678","1","31023,37959","",""
"279220","5736","1","91779","директор",""
"279221","5736","2","91280","учительская",""
"279222","5702","1","31070","директор",""
"279223","5702","2","33794","учительская",""
"279224","5702","3","33837","вахта",""
"279225","5650","1","41170","",""
"279226","5762","1","31235","директор",""
"279227","5762","2","32860","учительская",""
"279228","5730","1","51943","директор",""
"279229","5730","2","51940","учительская",""
"279230","5823","1","22425","директор",""
"279231","5823","2","23876","учительская",""
"279232","6151","1","30548","",""
"279233","5674","1","31033","директор",""
"279234","5674","2","31081","завуч",""
"279235","5831","1","20237","директор",""
"279236","5831","2","24590","проходная",""
"279237","5682","1","31823","директор",""
"279238","5682","2","37095","учительская",""
"279239","5694","1","27326,27328","",""
"279240","5689","1","34475","директор",""
"279241","5689","2","34476","учительская",""
"279242","5689","3","31494","бухгалтерия",""
"279243","5710","1","34208","директор",""
"279244","5710","2","32524","учительская",""
"279245","5675","1","33432","директор",""
"279246","5675","2","30738","завуч",""
"279247","5692","1","22622","директор",""
"279248","5692","2","22623","завуч",""
"279249","5718","1","33213","директор",""
"279250","5718","2","31873","завуч",""
"279251","7934","1","44190","",""
"279252","5760","1","39116,39284","",""
"279253","5837","1","50117","директор",""
"279257","3860","1","501454","отдел краеведения",""
"279258","3860","2","501464","детский отдел ",""
"279259","3860","3","501425,501687","отдел спец. литературы",""
"279260","5835","1","811","коммутатор",""
"279261","5717","1","98192","",""
"279262","5716","1","94314","",""
"279263","5715","1","95310","",""
"279264","5663","1","97147","директор",""
"279265","5765","1","33124","",""
"279266","5833","1","93739","",""
"279267","5659","1","35356","",""
"279268","5714","1","95285,95111","",""
"279269","5712","1","54181","",""
"279270","5721","1","57118,57210","",""
"279271","5653","1","22792","",""
"279272","5828","1","93144","",""
"279273","5654","1","43121","",""
"279274","5683","1","51692","",""
"279275","5676","1","56691","директор",""
"279276","5676","2","56903","учительская",""
"279277","5728","1","54118","",""
"279278","5726","1","58163","учительская",""
"279279","5726","2","58103","директор",""
"279280","5732","1","97135","",""
"279281","5708","1","55140,55130","",""
"279282","5666","1","95199","учительская",""
"279283","5666","2","95266","директор",""
"279284","5636","1","45118","",""
"279285","5731","1","56121,56144","директор",""
"279286","5671","1","94159","",""
"279287","5656","1","27185","",""
"279288","5758","1","35134","директор",""
"279289","5758","2","35221","учительская",""
"279290","5827","1","92746","директор",""
"279291","5657","1","42263","",""
"279292","5658","1","730014,631237","директор",""
"279293","5658","2","730040","завуч",""
"279294","5735","1","93166","",""
"279295","5677","1","57184,57507","",""
"279296","5652","1","35759","",""
"279297","5766","1","36156","",""
"279298","5664","1","96233","",""
"279299","5832","1","92429","",""
"279300","5679","1","59145","",""
"279301","5711","1","97824","",""
"279302","5686","1","53316","",""
"279303","5713","1","56022","",""
"279304","5670","1","92117","директор",""
"279305","5757","1","37116","",""
"279306","9431","1","97141","",""
"279307","5761","1","31340,31145","",""
"279308","5724","1","55144","",""
"279309","5764","1","38163","",""
"279310","5759","1","33459","",""
"279311","5693","1","57131","учительская",""
"279312","5693","2","57158","директор",""
"279313","5738","1","91171","",""
"279314","5688","1","58210","",""
"279315","5829","1","93319","директор",""
"279316","5684","1","45357","",""
"279317","5830","1","30122","",""
"279318","5707","1","25134,26271","",""
"279319","5733","1","95141","",""
"279320","5720","1","93199","",""
"279321","5704","1","92492,92969","",""
"279322","5706","1","92114","",""
"279323","2157","1","32923","директор",""
"279324","2157","2","32143","заместитель",""
"279325","2157","3","32859","общий",""
"279326","2153","1","550762","директор",""
"279327","2153","2","550852","бухгалтерия",""
"279328","2153","3","754660","проходная",""
"279329","5552","1","22562","",""
"279330","5559","1","31865","",""
"279331","5566","1","33036","",""
"279332","5928","1","34109","",""
"279333","2052","1","526785","заведующий",""
"279334","2052","2","521724","кухня",""
"279335","2231","1","531292","типография",""
"279336","2231","2","531231","директор",""
"279337","3207","1","92013","",""
"279338","2135","1","771391","директор",""
"279339","2135","2","771209","кухня",""
"279340","634","1","32437","приёмная",""
"279341","634","2","32708,32434","расчётный отдел",""
"279342","634","3","34432","гл.бухгалтер",""
"279343","634","4","32992","отдел по продуктам питания",""
"279344","634","5","33224","инспекторы",""
"279345","634","6","32346","метод.кабинет",""
"279346","4691","1","255100","приемная, начальник",""
"279347","4691","2","255101","заместитель",""
"279348","4614","1","31142","приемная",""
"279349","4614","2","31505","начальник",""
"279350","4614","3","32313","заместитель",""
"279351","4614","4","31842","бухгалтерия",""
"279352","4614","5","31144","гл. бухгалтер",""
"279353","4614","6","31143","специалисты",""
"279354","4614","7","31042","метод. кабинет",""
"279355","2313","1","35950","секретарь",""
"279356","2313","2","36749","директор",""
"279357","2313","3","35949","делопроизводство",""
"279358","2313","4","32350","отдел ДШО",""
"279359","5377","1","505832","",""
"279360","2133","1","535022","",""
"279361","2072","1","22542","",""
"279362","8123","1","52319","",""
"279363","2255","1","22877","директор",""
"279364","2255","2","22876","завуч, вахта",""
"279365","2254","1","30574","директор",""
"279366","2254","2","32387","вахта",""
"279367","3030","1","759144","завуч",""
"279368","8271","1","54531,51210","",""
"279369","2128","1","776943,776941","",""
"279370","8217","1","52006,52796","деканаты",""
"279371","8217","2","55385","канцелярия",""
"279372","2317","1","533232","директор",""
"279373","2317","2","532517","читальный зал",""
"279374","2317","3","533234","абон. отдел",""
"279375","9271","1","491011,89014971011","",""
"279376","10966","1","915458,405129,89604006766","",""
"279377","12000","1","89888302628","",""
"279378","12100","1","921270,925170","",""
"279379","12109","1","959109,89188259109","",""
"279380","12216","1","944206","",""
"279381","11250","1","441061,975555","",""
"279382","11454","1","938398,89188238398","",""
"279383","12094","1","530065,402691","",""
"279384","10711","1","441253,918555","",""
"279385","11704","1","553233,954104","",""
"279386","12001","1","89627456341","",""
"279387","10797","1","491092,89288600500","",""
"279388","10798","1","491092,89288600500","",""
"279389","2212","1","532997","",""
"279390","7761","1","530880,532391","",""
"279391","6718","1","534196","",""
"279392","11082","1","89631796988,949241","",""
"279393","11359","1","965212,89888716220","",""
"279394","9863","1","767740,89194204111","",""
"279395","10649","1","745502,747547","",""
"279396","12039","1","404866","",""
"279397","9408","1","541653,89289642809","",""
"279398","10687","1","89284947775","",""
"279400","11151","1","530065","",""
"279401","5255","1","551603","",""
"279402","9111","1","541667,649968,506090","",""
"279403","12156","1","530050,992289","",""
