_id,parent_id,name,address_index,address,time,email,www,checking,favorite,editions,orders,tags,description
11520,0,КУХНИ ЗОВ филиал,,"просп. Коста, 233 а","10.00-19.00; без пер. , вых.",,,5,0,71,,,
11522,0,REM HOUSE,,,"10.00-20.00; без пер. ; вых. Сб., Вс.",,,5,0,71,,,
11523,0,ВСЕ В ДОМ,,"просп. Коста, 252, ТЦ =Престиж=",10.00-19.00,,,5,0,71,,,
11524,0,БЫТПЛАСТ,,"ул. А.Кесаева, 10 а",9.00-18.00; без пер. ; вых. Вс.,,,5,0,71,,,
11532,0,ПИЛОТАЖ,,"ул. Маркуса, 9, ТД =Пассаж=","11.00-20.00; без пер. , вых.",,,5,0,67,,,
11533,0,ЗАГОРЕЛОFF агентство путешествий,362008,"просп. Коста, 93, 4 этаж, офис №412",10.00-18.00; пер.  13.00-14.00; вых. Вс.,zagoreloff@bk.ru,,5,0,83,,,
11535,0,BEAUTY салон красоты,,"просп. Коста, 273","9.00-19.00; без пер. , вых.",,,5,0,83,,,
11539,0,СМЕСИТЕЛЬ PLUS,,"ул. Зангиева, 6, р-к =Фарн=","8.00-17.00; без пер. , вых.",,,5,0,71,,,
11540,0,ТЕХНОПЛАСТ,,"ул. Черноморская, 2 а",9.00-18.00; без пер. ; вых. Вс.,,,5,0,71,,,
11541,0,"ДОСТАВКА САХАР, МУКА, КРУПЫ",,"ул. К.Кесаева, 3",9.00-19.00,,,5,0,67,,,
11542,0,ОЛЬГА цветочный магазин,,"просп. Ген.Доватора, 31",9.00-22.00,,,6,0,71,,,
11543,0,АВТО КЛИМАТ,,"ул. Гадиева, 58",9.00-18.00,,,5,0,67,,,
11545,0,ДЕКОРУМ-ЭЛИТ,,,9.00-17.00; вых. Вс.,,,5,0,71,,,
11546,0,ИНТЕР-ПЛАСТ,,"ул. Первомайская, 27",9.00-18.00,,,7,0,71,,,
11547,0,ВЕТЕРИНАРНЫЙ ВРАЧ С ВЫЕЗДОМ НА ДОМ,,"ул. Маркова, 112","8.00-20.00; без пер. , вых.",,,5,0,83,,,
11548,0,ПЛАНЕТА зоомагазин,,"ул. Иристонская, 16 б",10.00-18.00; вых. Вс.,,,5,0,67,,,
11552,0,АГАТА МЕБЕЛЬ,,"ул. Леваневского, 277 а",10.00-18.30,,,7,0,71,,,
11553,0,НИКА-7 филиал,,"просп. Коста, 130",8.00-20.00; вых. Вс.,,,5,0,67,,,
11555,0,АЙКРАФТ ОПТИКА,,"ул. Бутырина, 11","10.00-20.00; без пер. , вых.",,,5,0,83,,,
11556,0,МОНОЛИТ-ТРОТУАР,,,круглосуточно,,,5,0,71,,,
11558,0,АЛМАЗ ювелирный салон,,"просп. Мира, 39","10.00-19.00; без пер. , вых.",,,6,0,67,,,
11559,0,СПУТНИКОВЫЕ АНТЕННЫ,,,9.00-19.00,,,5,0,71,,,
11562,0,СТРОЙХОЗТОВАРЫ КРУГОЗОР,,"ул. Ген.Дзусова, 16/1","9.00-18.00; без пер. , вых.",,,5,0,71,,,
11563,0,REMIX,,"просп. Коста, 278","10.00-21.00; без пер. , вых.",,,5,0,67,,,
11564,0,ОКНА ПВХ,,"ул. Бородинская, 8, 2 этаж","10.00-17.00; без пер. ; вых. Сб., Вс.",,,5,0,71,,,
11568,0,БОЖЕНА салон красоты,,"ул. Пожарского, 4","9.00-20.00; без пер. , вых.",,,5,0,83,,,
11571,0,БОНА аптека,,"ул. Барбашова, 9","9.00-20.00; без пер. , вых.",,,5,0,83,,,
11572,0,ВЕНЕЦИЯ мебельный салон,,"просп. Коста, 250","9.30-19.00; без пер. , вых.",,,5,0,71,,,
11575,0,ДИГ-ХОЛОД магазин,,"ул. Кырджалийская, 15 а","9.00-17.00; без пер. , вых.",,,5,0,67,,,
11578,0,ТЕХНОСТРОЙ,,"ул. Гвардейская, 7",9.00-17.00; вых. Вс.,,,5,0,71,,,
11579,0,ОБОИ НА ПАРТИЗАНСКОЙ,,"пер. Партизанский, 2",9.00-18.00; Сб. 9.00-17.00; вых. Вс.,,,5,0,71,,,
11583,0,СТЕКЛО И КАМЕНЬ пескоструйная мастерская,,"ул. 5-я Промышленная, 2 а",10.00-19.00; вых. Вс.,,,5,0,71,,,
11584,0,MOBITEL,,"ул. Ген.Плиева, 19",9.00-19.00; вых. Вс.,,,5,0,67,,,
11585,0,АЛКО-МИР,362008,"ул. С.Мамсурова, 1/1","10.00-23.00; без пер. , вых.",alkomir2012@mail.ru,,5,0,67,,,
11587,0,REAL СТОК магазин,,"просп. Коста, 270","10.00-19.00; без пер. , вых.",,,5,0,67,,,
11590,0,LA STAR салон итальянской мебели,,"ул. А.Кесаева, 2 а, ТРЦ =Столица=","10.00-21.00; без пер. , вых.",hadaeva-irma@mail.ru,,5,0,71,,,
11594,0,ЭНЕРГИЯ СОЛНЦА,,"Архонское шоссе, 2 км",,,,5,0,71,,,
11595,0,ПРО-МЕБЕЛЬ филиал,,"ул. Чапаева, 51",9.00-18.00; вых. Вс.,,,7,0,71,,,
11596,0,САНТЕХНИКА НА ПАРТИЗАНСКОМ,,"пер. Партизанский, 2",10.00-17.30; вых. Вс.,,,7,0,71,,,
11597,0,КРОВЛЯ-МОНТАЖ,,"ул. Московская, 8","8.30-17.30; вых. Сб., Вс.",,,5,0,71,,,
11598,0,УЮТ,,"ул. 6-я Промышленная, 14",10.00-18.00,,,5,0,71,,,
11600,0,АЛЮМТЕХ,,"ул. Гвардейская, 4",10.00-17.00; Сб. 10.00-15.00; вых. Вс.,info@allumtech.ru,www.allumtech.ru,5,0,71,,,
11601,0,МЕБЕЛЬ НА ЗАКАЗ,,"пер. Партизанский, 2",10.00-18.00; без пер. ; Сб. 10.00-14.00; вых. Вс.,,,5,0,71,,,
11602,0,ВЕНЕЦИАНСКАЯ ШТУКАТУРКА,,"пер. Партизанский, 2",10.00-18.00; без пер. ; Сб. 10.00-14.00; вых. Вс.,,,5,0,71,,,
11604,0,ТСК 21 ВЕК,,"ул. Неизвестного солдата, 2","8.00-17.00; без пер. , вых.",,,5,0,71,,,
11608,0,PRADA салон красоты,,"ул. Гагкаева, 4","10.00-19.00; без пер. , вых.",,,5,0,83,,,
11609,0,ПАНАЦЕЯ аптека,,"ул. Иристонская, 27","8.00-23.00; без пер. , вых.",,,7,0,83,,,
11611,0,МИР ГРАНИТА И МРАМОРА филиал,,"ул. Дзержинского, 77",,,,5,0,71,,,
11613,0,РБС,,"ул. Тельмана, 72","9.00-18.00; без пер. , вых.",,,5,0,71,,,
11615,0,CLIPSO тканевые натяжные потолки и стены,,,"9.00-18.00; без пер. , вых.",,,5,0,71,,,
11617,0,ИРАН-РУСЬ,,"просп. Ген.Доватора, 46",10.00-18.00; без пер. ; вых. Вс.,,,6,0,71,,,
11618,0,DANCE ЛИДЕР центр танцевального спорта,,"ул. Никитина, 21, 2 этаж",15.00-21.00; вых. Вс.,,,5,0,83,,,
11620,0,ТЕРЕМ'ОК стройцентр,,ул. Владивостокская/ул. Владикавказская,9.00-18.00; вых. Вс.,,,5,0,71,,,
11625,0,ДЕРЖАВА,,"ул. 1-я Промышленная, 3 а",,,,5,0,71,,,
11641,0,ОТДЕЛ НИЖНЕГО БЕЛЬЯ,,"ул. Ген.Плиева, 17, ЦУМ, 2 этаж","9.00-20.00; без пер. , вых.",,,5,0,67,,,
11643,0,АС-КРОВЛЯ,,"ул. К.Маркса, 93",9.00-18.00,,,5,0,71,,,
11644,0,РОМАНОВ ИП пластиковые окна,,"Карцинское шоссе, 5",9.00-18.00; без пер. ; вых. Вс.,,,5,0,71,,,
11645,0,КОНДИЦИОНЕРЫ,,,"9.00-21.00; без пер. , вых.",,,5,0,71,,,
11647,0,SLIM CLUB wellness-студия,,"ул. Коцоева, 105","9.00-21.00; без пер. , вых.",,www.slimclub.ru,5,0,83,,,
11648,0,МАГНОЛИЯ салон красоты,,"ул. Ген.Дзусова, 30","9.00-20.00; без пер. , вых.",,,5,0,83,,,
11650,0,УМКА зоомагазин,,"ул. Весенняя, 4","11.00-18.00; без пер. , вых.",,,5,0,67,,,
11651,0,ДВЕНАДЦАТЬ СТУЛЬЕВ мебельный салон,,"ул. Иристонская, 14 б","9.30-19.00; без пер. , вых.",,,5,0,71,,,
11654,0,АПРИОРИ филиал,,"ул. Владикавказская, 30","9.00-20.00; без пер. , вых.",,,5,0,67,,,
11660,0,ЧАСЫ магазин,,"ул. Маркуса, 26","10.00-19.00; Сб., Вс. 11.00-18.00",,,5,0,67,,,
11661,0,AUTO TUNING,,"ул. Барбашова, 49",9.00-18.00; вых. Вс.,azvuk@mail.ru,,5,0,99,,,
11663,0,ХОЗДВОР магазин,,"ул. Пушкинская, 54 а",9.00-19.00,,,5,0,71,,,
11665,0,EXIST автомагазин,,"ул. Галковского, 235",9.00-20.00; Сб. 10.00-18.00; вых. Вс.,,www.exist.ru,5,0,99,,,
11668,0,БИАР готовая кухня,,"ул. Иристонская, 14 б","9.00-22.00; без пер. , вых.",,,5,0,67,,,
11669,0,АЛЬДИ салон свадебных услуг,,"ул. Ардонская, 245",,,www.salon-aldi.ru,5,0,67,,,
11670,0,IN LOVE свадебный салон,,"просп. Коста, 288 б, 2 этаж",10.00-19.00; вых. Вс.,,,5,0,67,,,
11672,0,ПРОДАЖА И ПРОКАТ ПОСУДЫ,,"ул. Маркова, 57","11.00-18.00; вых. Сб., Вс.",,,5,0,67,,,
11673,0,САНТЕХКОМПЛЕКТ,,"ул. Леонова, 13 а",9.00-18.00; Сб. 9.00-17.00; вых. Вс.,,,5,0,71,,,
11674,0,АБОЕВ ИП,,"ул. Владикавказская, 44, р-к =Викалина=, ангар №11, 2 этаж, 5, 6 место",9.00-17.00,,,5,0,71,,,
11676,0,ДИСКИ ШИНЫ магазин,362048,"ул. Дзержинского, 77",9.00-18.00; вых. Вс.,azaseev@yandex.ru,,6,0,99,,,
11677,0,ИЗГОТОВЛЕНИЕ МЕБЕЛИ НА ЗАКАЗ,,"ул. Владикавказская, 44, р-к =Викалина=, ангар №11, 3 ряд, 3 место",9.00-18.00,,,5,0,71,,,
11681,0,ОКНА ЭКСПЕРТ,,"просп. Коста, 164",10.00-18.00; вых. Вс.,,,5,0,71,,,
11686,0,ГОРСКИЕ ПИРОГИ,,"просп. Ген.Доватора, 254","10.00-21.00; без пер. , вых.",,,5,0,67,,,
11690,0,ДАРЬЯЛ минимаркет,,"просп. Коста, 274",9.00-24.00,corall2011@yandex.ru,,5,0,67,,,
11692,0,СКвС инновационная компания,,"ул. Ватутина, 132",9.00-18.00,skvs777@mail.ru,,7,0,71,,,
11694,0,ГАРАЖ магазин,,"ул. Гадиева, 18","9.00-21.00; без пер. , вых.",maratcidaev@mail.ru,,5,0,99,,,
11695,0,ГАЙРАТ охранно-пожарные системы,,"ул. Пожарского, 21","10.00-17.00; вых. Сб., Вс.",,,5,0,71,,,
11699,0,УНИВЕРСАЛ,,"ул. Л.Толстого, 19","8.00-21.00; без пер. , вых.",,,5,0,67,,,
11700,0,ДЕТСКАЯ МЕБЕЛЬ 3D,,"ул. Владикавказская, 44, р-к =Викалина=, ангар №11, 1 место",11.00-17.00; вых. Пн.,,,6,0,71,,,
11702,0,ПОЛИ-ФЛОР ВЛАД наливные полы,,,,,www.poli-flor.ru,5,0,71,,,
11704,0,АЛОНТА школа-студия,,"ул. Цоколаева, 5, ТРЦ =Карусель=, 2 этаж",10.00-19.00; вых. Вс.,,,5,0,75,,,
11705,0,AB МАСТЕР,,,10.00-18.00,,,5,0,71,,,
11708,0,БЛАГО,,"ул. Московская, 4","9.00-18.00; без пер. , вых.",,,5,0,71,,,
11709,0,CONNECT SERVICE,,,10.00-18.00; вых. Вс.,,,5,0,71,,,
11710,0,НИКС сеть компьютерных магазинов,,"ул. Куйбышева, 21","10.00-19.00; без пер. , вых.",,www.nix.ru,5,0,67,,,
11711,0,ВИШЕНКА кондитерский цех,,"ул. Гостиева, 31","9.00-21.00; без пер. , вых.",,,5,0,67,,,
11712,0,ИМПЕРИЯ ПОТОЛКОВ,,"ул. Грибоедова, 2",9.00-21.00,,,6,0,71,,,
11713,0,ТОРТЫ кондитерская,,"просп. Ген.Доватора, 31","9.00-20.00; без пер. , вых.",,,5,0,67,,,
11714,0,ABAI кондитерский цех,,"ул. Чкалова, 51","8.00-20.00; без пер. , вых.",,,5,0,67,,,
11716,0,ТАШКЕНТ пекарня,,"ул. Гастелло, 71",круглосуточно,,,5,0,67,,,
11718,0,TIANDE косметическая компания,,,9.00-17.00; без пер. ; вых. Вс.,,www.tiande.ru,5,0,83,,,
11719,0,TRENDY магазин,,"ул. Маркуса, 15","11.00-19.00; без пер. , вых.",,,5,0,67,,,
11720,0,WAGGON магазин,,"ул. Ленина, 46","11.00-20.00; без пер. , вых.",,,6,0,67,,,
11722,0,ЮНИМАТ натяжные потолки,,,"9.00-18.00; вых. Сб., Вс.",,,5,0,71,,,
11725,0,АС-ПРОЕКТ,362008,"ул. Джанаева, 5","9.00-18.00; вых. Сб., Вс.",,www.ac-project.ru,5,0,71,,,
11727,0,ОКНА-ГАРАНТ филиал,,"ул. Ларионова, 19",9.00-18.00,,,7,0,71,,,
11729,0,ФЫДАЛТЫ ФАРН ансамбль,,,,,,5,0,67,,,
11730,0,ОСЕТИНСКИЙ СУВЕНИР,,"ул. Московская, 10 а, ТЦ =Век=",10.00-19.00,,,6,0,67,,,
11734,0,ДЖЕССИКА салон,,"ул. Джанаева, 55",,,,5,0,83,,,
11735,0,ПОШИВ И ПРОКАТ ОСЕТИНСКИХ СВАДЕБНЫХ ПЛАТЬЕВ ателье-салон,,,"9.00-22.00; без пер. , вых.",,,5,0,67,,,
11737,0,ПАРАДИЗ студия дизайна тела,,"ул. Х.Мамсурова, 14","8.00-21.00; без пер. , вых.",,,5,0,83,,,
11740,0,ДОСКА ОБРЕЗНАЯ,,,,,,5,0,71,,,
11741,0,ЕВРОТЮЛЬ салон-магазин,,"ул. А.Кесаева, 4",11.00-19.00; вых. Вс.,,,5,0,71,,,
11742,0,ПОСУДА И ПОДАРКИ,,"ул. Леваневского, 262","10.00-19.00; без пер. , вых.",,,6,0,71,,,
11743,0,ЧИСТЫЙ ДОМ склад-магазин,,"ул. Первомайская, 27, новые торговые ряды",9.00-18.00,,,6,0,67,,,
11752,0,HAPPY GARDEN садовый центр,,"ул. Кирова, 64",10.00-19.00; Вс. 11.00-18.00,,,5,0,71,,,
11754,0,ФЛОРЕНЦИЯ магазин,,"ул. Миллера, 25","9.00-24.00; без пер. , вых.",,,6,0,67,,,
11755,0,ДЖУЛЯ 2 цветы,,"просп. Коста, 226","8.00-24.00; без пер. , вых.",,,5,0,67,,,
11756,0,ИРИС творческая группа,,"ул. Вахтангова, 11",10.00-23.00; вых. Вс.,,,5,0,67,,,
11757,0,ELEGANT GOLD ювелирный салон,,"ул. Миллера, 18",11.00-19.00,,www.elegant-gold.narod.ru,6,0,67,,,
11758,0,BRILLIANCE ювелирный салон,,"ул. А.Кесаева, 2 а, ТРЦ =Столица=, 2 этаж","10.00-21.00; без пер. , вых.",,,6,0,67,,,
11766,0,ТРАНС-КАВКАЗ,,,круглосуточно,,www.trans-kavkaz.ru,5,0,83,,,
11767,0,ЦЕНТР-ХОЛОД,,"ул. Садовая, 3",9.00-20.00; без пер. ; вых. Вс.,,www.центрхолод.рф,5,0,71,,,
11768,0,МОБИТЕК филиал,,"просп. Мира, 20","10.00-20.00; без пер. , вых.",,,5,0,67,,,
11776,0,DANIEL ART фотостудия,,"просп. Коста, 217, 2 этаж",,,,5,0,67,,,
11777,0,ФОТО SALOON,,"ул. Владикавказская, 13",9.00-18.00; Сб. 10.00-18.00; вых. Вс.,,,5,0,67,,,
11778,0,ПРОФЕССИОНАЛЬНАЯ СЪЕМКА СВАДЕБ И ДРУГИХ ТОРЖЕСТВ,,,,,,5,0,67,,,
11779,0,РОЯЛ студия,,"ул. Пожарского, 7",9.00-18.00; Сб. 10.00-17.00; вых. Вс.,,,6,0,67,,,
11781,0,31 МАГАЗИН (ВСЕ ДЛЯ ГРАНИТА),,"ул. Первомайская, 27",9.00-18.00,,,7,0,71,,,
11785,0,YON-KA центр косметологии,,"ул. М.Горького, 49","9.00-22.00; без пер. , вых.",,www.yonka-centr.ru,5,0,83,,,
11786,0,VINCENZO кондитерская,,"ул. Шмулевича, 6",8.00-22.00,vincenzo@mercadagroup.ru,www.mercadagroup.ru,5,0,195,,,
11787,0,VINCENZO кондитерская,,"просп. Мира, 28",8.00-22.00,vincenzo@mercadagroup.ru,www.mercadagroup.ru,5,0,195,,,
11789,0,ОРИФЛЕЙМ,,"ул. Революции, 20",9.00-18.00; вых. Вс.,,www.oriflame.ru,5,0,83,,,
11790,0,ЛУЧ фотосалон,,"ул. Кирова, 57",9.00-18.00; вых. Вс.,,,5,0,67,,,
11794,0,АЛЕКСАНДРИЯ ТУР турагентство,,"ул. Весенняя, 1 а, ТЦ =Весна=",10.00-19.00; без пер. ; вых. Вс.,alex-tour888@mail.ru,,5,0,83,,,
11796,0,ДОМ ХЛЕБА пекарня,,"просп. Коста, 19",,,,5,0,67,,,
11797,0,НАРТ магазин,,"ул. Джанаева, 18","10.00-19.00; без пер. , вых.",,,5,0,67,,,
11800,0,МЕТАЛЛОПРОКАТ филиал,,"ул. Ватутина, 100",9.00-17.00; Сб. 9.00-14.00; вых. Вс.,,,5,0,71,,,
11801,0,WOMEN салон красоты,,"просп. Коста, 225","10.30-19.00; без пер. , вых.",,,5,0,83,,,
11803,0,АННА фирма,,,9.00-17.00,,,5,0,67,,,
11804,0,RINGOO салон мобильной связи,,"просп. Коста, 199","10.00-20.00; без пер. , вых.",,,5,0,67,,,
11805,0,РОЗА парикмахерский салон,,"ул. Иристонская, 13/ул. Пожарского, 4","9.00-20.00; без пер. , вых.",,,5,0,83,,,
11807,0,КАТРИН салон красоты,,"просп. Коста, 288",9.00-20.00,,,5,0,83,,,
11809,0,GIZIA,,"ул. Гастелло, 71",11.00-20.00,,,5,0,67,,,
11810,0,МЕДСЕРВИС МАРКЕТ,362003,"ул. Тогоева, 1 а/ул. Кирова","9.00-17.00; вых. Сб., Вс.",medservismarket-2011@mail.ru,,5,0,83,,,
11811,0,ПРОДАЖА ТУРОВ турфирма,,"ул. Джанаева, 42 а, ТЦ =Глобус=, 6 этаж, офис №607","9.00-18.00; пер.  13.00-14.00; вых. Сб., Вс.",prodazha.turov.vl@gmail.com,www.pegast.ru,5,0,83,,,
11813,0,САЛОН МЯГКОЙ МЕБЕЛИ,,"ул. Международная, 2",10.00-19.00,,,5,0,71,,,
11814,0,СКЛАД ШИН филиал,,"ул. Ватутина, 101","9.00-19.00; без пер. , вых.",,www.sochi-shina.ru,5,0,99,,,
11815,0,СКЛАД ШИН,,"просп. Ген.Доватора, 14","9.00-19.00; без пер. , вых.",,www.sochi-shina.ru,5,0,99,,,
11817,0,ПЛАНЕТА ТВ,,"ул. Леонова, 2",10.00-18.00; вых. Вс.,,,5,0,71,,,
11820,0,САМИДИ,,"ул. Гугкаева, 22/1",10.00-23.00,,,5,0,195,,,
11821,0,ШТОРКА,,"ул. Гугкаева, 22/1",10.00-19.00; вых. Вс.,,,7,0,71,,,
11822,0,СПЕКТР,,"ул. Курская, 1","10.00-18.00; вых. Сб., Вс.",,,5,0,71,,,
11823,0,WELLA салон,,"ул. Чкалова, 5",10.00-19.00; вых. Вс.,,,5,0,83,,,
11825,0,NAOMI салон красоты,,"ул. Международная, 2","9.00-20.00; без пер. , вых.",,,5,0,83,,,
11828,0,O'STIN,,"ул. А.Кесаева, 2 а, ТРЦ =Столица=","10.00-21.00; без пер. , вых.",,,5,0,67,,,
11830,0,СТРОЙГРАД,,"ул. Ардонская, 262",9.00-18.30,,,7,0,71,,,
11831,0,VIRBAC-АВТОМАСТЕР,,"ул. Московская, 51",9.00-20.00; Сб. 9.00-17.00; Вс. 9.00-16.00,,,5,0,99,,,
11832,0,СТАРТ СТ,,,8.30-17.00; без пер. ; вых. Вс.,,,5,0,71,,,
11835,0,АНЖЕЛИКА салон красоты,,"ул. Весенняя, 3","10.00-19.00; без пер. , вых.",,,5,0,83,,,
11836,0,ЕЖИК стройматериалы,,"ул. Маркуса, 30","9.00-18.00; без пер. , вых.",,,5,0,71,,,
11837,0,МАРИО строймаркет,,"ул. Тельмана, 18 а","9.00-19.00; без пер. , вых.",,,5,0,71,,,
11839,0,НЕОБЫЧАЙНЫЙ магазин,,"ул. Леваневского, 277 а",8.00-19.00,,,6,0,67,,,
11840,0,НЕОБЫЧАЙНЫЙ филиал,,"просп. Коста, 182, ТД =Метро=",8.00-19.00,,,6,0,67,,,
11841,0,НЕОБЫЧАЙНЫЙ филиал,,"ул. Леонова, 5, маг. =Черемушки=",8.00-19.00,,,6,0,67,,,
11842,0,ЭДЕМ косметический кабинет,,"ул. Ватутина, 17 а",9.00-20.00,,,5,0,83,,,
11843,0,VINCENZO кондитерская,,"ул. М.Горького, 13",8.00-22.00,vincenzo@mercadagroup.ru,www.mercadagroup.ru,5,0,195,,,
11844,0,ЗООМАГАЗИН,,"ул. Ватутина, 17 а",11.00-19.00,,,5,0,67,,,
11847,0,ИМПУЛЬС магазин,,"просп. Коста, 158",10.00-17.00; без пер. ; вых. Вс.,,,5,0,71,,,
11853,0,АШЛАМ магазин,,"ул. Куйбышева, 21, ТЦ =Глобус=",,,,5,0,71,,,
11858,0,DALI салон красоты,,"просп. Ген.Доватора, 244","10.00-18.00; без пер. , вых.",,,5,0,83,,,
11859,0,БАСТЕТ студия красоты,,"ул. Ларионова, 8","10.00-19.00; без пер. , вых.",,,6,0,83,,,
11861,0,ЛЕПИЦЦА,,"ул. Чапаева, 3",9.00-18.00,,,5,0,67,,,
11863,0,4 СЕЗОНА магазин,,"ул. Иристонская, 8",10.00-19.00,,www.superpuper.su,6,0,83,,,
11864,0,ТЕРРА,,"ул. Леваневского, 277 а",10.00-18.00; вых. Вс.,,,7,0,71,,,
11865,0,БЕЛЫЙ КИТ,,"ул. Джанаева, 42, офис №710",9.00-19.00; без пер. ; вых. Вс.,,,5,0,71,,,
11867,0,НЕМО филиал,,"ул. Куйбышева, в/г =Хольцман=",10.00-19.00; пер.  13.00-14.00,,,5,0,71,,,
11869,0,ЛИДИЯ магазин,,"ул. Пушкинская, 43, р-к =Привоз=","8.00-17.00; без пер. , вых.",,,5,0,71,,,
11871,0,ЗАРЯ хозтовары,,"ул. Пушкинская, 43, р-к =Привоз=",8.00-17.00; без пер. ; вых.,,,5,0,71,,,
11874,0,MARY KAY магазин,,"ул. Цоколаева, 5, ТРЦ =Карусель=",,,,5,0,83,,,
11877,0,ЮБИЛЕЙНЫЙ кондитерский дом,,"ул. Владикавказская, 31",8.30-20.00,,,5,0,67,,,
11878,0,МАЛЕНЬКАЯ СТРАНА магазин,,"ул. А.Кесаева, 2 а, ТРЦ =Столица=","10.00-21.00; без пер. , вых.",,,5,0,67,,,
11882,0,ФОРМУЛА ЗДОРОВЬЯ,,"ул. Ленина, 29","8.00-22.00; без пер. , вых.",,,5,0,83,,,
11886,0,PARRA мебельный салон,,"ул. А.Кесаева, 2 а, ТРЦ =Столица=, 3 этаж","10.00-21.00; без пер. , вых.",,www.adriatica.ru,5,0,71,,,
11894,0,"ВЫПУСКНИК, фотостудия №13",,"ул. Маркуса, 11",9.00-18.00; без пер. ; вых. Вс.,,,5,0,67,,,
11896,0,APPLE,,"ул. Ватутина, 58","10.00-20.00; без пер. , вых.",,,5,0,67,,,
11897,0,СУПЕР ЭКОНОМ МАРКЕТ (СЭМ),,"ул. Куйбышева, 81",8.00-20.00,,,5,0,67,,,
11898,0,ФИГАРО клуб путешественников,362025,"ул. Бородинская, 18",10.00-18.00; вых. Вс.,clubfigaro@mail.ru,www.clubfigaro.ru,5,0,83,,,
11908,0,ДИСКОНТ,362045,"ул. Владикавказская, 35",10.00-20.00,,,5,0,67,,,
11909,0,KAPIKA магазин,,"просп. Коста, 194","10.00-19.30; без пер. , вых.",,,5,0,67,,,
11910,0,GOODS FROM IKEA,,,11.00-19.00; пер.  14.00-15.00,,www.ikea.ru,6,0,71,,,
11911,0,САНГИ СТИЛЬ магазин,,"ул. Владикавказская, 37 а, ТЦ =Индиго=","9.00-19.00; без пер. , вых.",,,5,0,83,,,
11913,0,НЕФРИТ-КЕРАМИКА,,,9.00-18.00; без пер. ; вых. Вс.,,,5,0,71,,,
11914,0,АРС стройматериалы,,Черменское шоссе/ул. Ставропольская,9.00-18.00; без пер. ; вых. Вс.,,,5,0,71,,,
11915,0,MILLENNIUM ДИВАНЫ салон мебели,,"ул. Калинина, 81","9.00-19.00; без пер. , вых.",,www.millenium-dv.ru,5,0,71,,,
11916,0,ЭРМИТАЖ мебельный салон,,"ул. Калинина, 81","10.00-19.00; без пер. , вых.",,,5,0,71,,,
11917,0,iROBOT роботы-пылесосы,,"ул. А.Кесаева, 2 а, ТРЦ =Столица=","10.00-21.00; без пер. , вых.",info@sport-teh.ru,www.вкалывают-роботы.рф,6,0,71,,,
11918,0,САНТЕХЭКОНОМ филиал,,"ул. А.Кесаева/ул. Владикавказская, р-к =Алан=, 0 ряд, 3-й магазин","9.00-18.00; без пер. , вых.",,,5,0,71,,,
11919,0,МАКСИСВЕТ магазин,,"ул. Морских пехотинцев, 5","10.00-20.00; без пер. , вых.",,,5,0,71,,,
11920,0,BAZAAR,,"ул. А.Кесаева, 12",10.00-19.00,,,5,0,67,,,
11923,0,БЕЛЬЕ,,"ул. Барбашова, 46",9.00-19.00,,,5,0,67,,,
11927,0,ИМПЕРИЯ СВЕТА филиал,,"ул. Первомайская/ул. Кырджалийская, р-к =Первомайский=",,,,7,0,71,,,
11928,0,БАБЛ R магазин,,"ул. Международная, 2","10.00-20.00; без пер. , вых.",,,5,0,71,,,
11929,0,ИРОН ЧЫНДЗ,,"ул. Ардонская, 209, 2 этаж",10.00-18.00,,,5,0,67,,,
11930,0,МАКСИМА аптека,,"ул. Мичурина, 20 а",9.00-20.00,,,5,0,83,,,
11931,0,СТРОЙМАТЕРИАЛЫ магазин,,"ул. Мичурина, 65",8.30-19.00; вых. Вс.,,,5,0,71,,,
11933,0,РУЛЕВОЙ автозапчасти,,"ул. Международная, 4",9.00-20.00; пер.  13.00-14.00,,,5,0,67,,,
11934,0,ЦВЕТЫ магазин,,"просп. Коста, 220","7.00-01.00; без пер. , вых.",,,5,0,71,,,
11935,0,ЦВЕТОЧНЫЙ ПАВИЛЬОН,,"ул. Х.Мамсурова, 17",8.00-22.00,,,5,0,71,,,
11936,0,ИР-ДЕКОР магазин,,"ул. Х.Мамсурова, 36",9.00-18.00; без пер. ; вых. Вс.,,www.ir-decor.ru,7,0,71,,,
11937,0,IMPULS'E фитнес-клуб,,"ул. Весенняя, 7/10","9.00-22.00; без пер. , вых.",,,5,0,83,,,
11938,0,АРХИДЕЯ студия архитектуры и дизайна,,"ул. Весенняя, 13",10.00-19.00; без пер. ; вых. Вс.,,,5,0,71,,,
11940,0,ПРОКАТ СВАДЕБНЫХ ПЛАТЬЕВ,,,"9.00-20.00; без пер. , вых.",,,5,0,67,,,
11941,0,ЖЕЛТОЕ кафе,,"ул. Иристонская, 74",,,,5,0,195,,,
11942,0,ТГВ ГРУПП оптовая торговля хоз. товарами для уборки,,"ул. Тамаева, 35",9.00-18.00,,www.tgvgroup.ru,5,0,67,,,
11959,0,ОФИС ПРОДАЖ И ОБСЛУЖИВАНИЯ АБОНЕНТОВ СОТОВОЙ СВЯЗИ,,"ул. Ватутина, 28","9.00-20.00; без пер. , вых.",kristis80@mail.ru,,5,0,67,,,
11960,0,N.G. STYLE,,"ул. Джанаева, 23","11.00-20.00; без пер. , вых.",,,6,0,67,,,
11963,0,ПОДСОЛНУХ магазин,,"ул. Пушкинская, 74",,,,5,0,67,,,
