"_id","ph_number","ph_owner","ph_org_id","ph_ownerFIO"
"115247","404840","администратор","1988",""
"115248","404949","гл. врач","1988",""
"115249","404532","зам. гл. врача","1988",""
"115250","404529","бухгалтерия","1988",""
"115251","541331","","12379",""
"115252","89289318881","","12379",""
"115253","92442","","4409",""
"115254","251125","","9178",""
"115259","534267","приемная","816",""
"115260","534642","гл. бухгалтер","816",""
"115261","24312","","5824",""
"115262","22292","","5824",""
"115267","30421","секретарь","5665",""
"115268","34477","учительская","5665",""
"115269","30431","директор","5665",""
"115270","30432","информатика","5665",""
"115271","91375","директор","5734",""
"115272","90097","учительская","5734",""
"115273","22511","","5691",""
"115274","23058","","5691",""
"115275","22621","","5691",""
"115276","35142","директор","5638",""
"115277","35289","учительская","5638",""
"115278","94125","","5737",""
"115279","94183","","5737",""
"115280","22461","директор","5639",""
"115281","21898","учительская","5639",""
"115282","23966","бухгалтер","5639",""
"115285","52115","","5701",""
"115286","52132","","5701",""
"115287","52454","","5701",""
"115288","690040","секретарь","5640",""
"115289","699930","директор","5640",""
"115290","22641","директор","5646",""
"115291","21656","учительская","5646",""
"115292","49142","","5647",""
"115293","41225","","5641",""
"115294","31208","","5769",""
"115295","51383","учительская","5723",""
"115296","51919","завуч","5723",""
"115297","51392","завхоз","5723",""
"115301","31355","директор","5642",""
"115302","31121","бухгалтерия","5642",""
"115303","31190","сторож","5642",""
"115304","53129","секретарь","5727",""
"115305","53216","завуч","5727",""
"115306","53681","бухгалтерия","5727",""
"115307","41274","приемная","7107",""
"115308","41634","бухгалтерия","7107",""
"115309","23602","директор","5821",""
"115310","22382","завуч","5821",""
"115311","22381","вахта","5821",""
"115312","30250","директор","5669",""
"115313","31836","учительская","5669",""
"115314","32351","нач. школа","5669",""
"115317","46737","директор","5685",""
"115318","46118","учительская, охрана","5685",""
"115319","91475","директор","5741",""
"115320","91264","заместитель, учительская","5741",""
"115321","90237","нач. школа","5741",""
"115322","35808","директор","7125",""
"115323","31954","завуч","7125",""
"115324","24451","учительская","7125",""
"115325","35237","секретарь","5643",""
"115326","35135","директор","5643",""
"115327","35403","бухгалтерия","5643",""
"115328","94123","директор","5740",""
"115329","94107","бухгалтерия","5740",""
"115330","22232","","5644",""
"115342","59034","директор","5729",""
"115343","59133","зам. директора","5729",""
"115344","59110","учительская","5729",""
"115345","52120","","5697",""
"115346","690205","директор","5645",""
"115347","690788","бухгалтерия","5645",""
"115348","22562","директор","5662",""
"115349","22502","учительская","5662",""
"115350","41133","директор","5633",""
"115351","41153","бухгалтерия","5633",""
"115352","31353","директор","5763",""
"115353","31445","учительская","5763",""
"115357","51925","директор","5722",""
"115358","51020","завуч","5722",""
"115359","51930","психолог","5722",""
"115360","31377","директор","5649",""
"115361","31254","завуч","5649",""
"115362","31426","бухгалтерия","5649",""
"115369","53165","директор","5725",""
"115370","53105","секретарь, завуч","5725",""
"115371","32483","директор","5822",""
"115372","22483","завуч","5822",""
"115373","22481","вахта","5822",""
"115374","30960","секретарь","5672",""
"115375","31070","завуч","5672",""
"115376","32923","бухгалтерия","5672",""
"115377","31023","директор","5678",""
"115378","37959","бухгалтерия","5678",""
"115379","91779","директор","5736",""
"115380","91280","учительская","5736",""
"115381","31070","директор","5702",""
"115382","33794","учительская","5702",""
"115383","33837","вахта","5702",""
"115384","41170","","5650",""
"115385","31235","директор","5762",""
"115386","32860","учительская","5762",""
"115387","51943","директор","5730",""
"115388","51940","учительская","5730",""
"115389","22425","директор","5823",""
"115390","23876","учительская","5823",""
"115391","30890","секретарь","6151",""
"115392","30548","директор","6151",""
"115393","30896","учительская","6151",""
"115394","30963","бухгалтерия","6151",""
"115395","30832","вахта","6151",""
"115396","31033","директор","5674",""
"115397","31081","завуч","5674",""
"115398","20237","директор","5831",""
"115399","24590","завуч, проходная","5831",""
"115400","31823","директор","5682",""
"115401","37095","учительская","5682",""
"115402","27326","секретарь, учительская","5694",""
"115403","27328","директор","5694",""
"115404","27278","бухгалтерия","5694",""
"115405","34475","директор","5689",""
"115406","34476","учительская","5689",""
"115407","31494","бухгалтерия","5689",""
"115408","34208","директор","5710",""
"115409","32524","учительская","5710",""
"115410","33432","директор","5675",""
"115411","30738","завуч","5675",""
"115412","22622","директор","5692",""
"115413","22623","завуч","5692",""
"115414","22473","бухгалтерия","5692",""
"115415","37797","директор","11115",""
"115416","37749","бухгалтерия","11115",""
"115417","33213","директор","5718",""
"115418","31873","завуч","5718",""
"115419","31068","бухгалтерия","5718",""
"115420","36959","","11092",""
"115421","36713","","11092",""
"115422","36913","","11092",""
"115423","37008","","11092",""
"115424","44190","","7934",""
"115425","44124","","7934",""
"115428","39116","директор","5760",""
"115429","39284","учительская","5760",""
"115431","50140","директор","5837",""
"115432","54088","","5835",""
"115433","98192","","5717",""
"115437","95310","","5715",""
"115438","97147","директор","5663",""
"115439","33124","","5765",""
"115440","93739","","5833",""
"115441","35356","","5659",""
"115442","95285","директор","5714",""
"115443","95111","завуч","5714",""
"115444","95239","бухгалтерия","5714",""
"115446","54181","директор, секретарь","5712",""
"115447","57118","","5721",""
"115448","27202","","5653",""
"115449","93144","","5828",""
"115450","21731","","5654",""
"115451","51692","","5683",""
"115452","51781","","5683",""
"115453","56691","директор","5676",""
"115454","56903","учительская","5676",""
"115455","54118","","5728",""
"115458","58103","директор","5726",""
"115459","58163","учительская","5726",""
"115460","97135","","5732",""
"115461","55140","","5708",""
"115464","95266","директор","5666",""
"115465","95199","учительская","5666",""
"115466","45118","","5636",""
"115467","56144","директор","5731",""
"115468","56121","бухгалтерия","5731",""
"115470","94159","директор","5671",""
"115471","27185","директор","5656",""
"115472","27038","бухгалтерия","5656",""
"115473","35121","директор","5758",""
"115474","35221","учительская","5758",""
"115475","92746","","5827",""
"115476","42263","","5657",""
"115477","730014","директор","5658",""
"115478","730040","завуч","5658",""
"115479","631237","бухгалтерия","5658",""
"115480","91155","","5668",""
"115481","93166","","5735",""
"115482","57184","директор","5677",""
"115483","57507","вахта","5677",""
"115484","35759","","5652",""
"115485","36156","","5766",""
"115486","96233","директор","5664",""
"115487","96341","учительская","5664",""
"115488","92429","","5832",""
"115489","59145","","5679",""
"115490","97824","","5711",""
"115491","53424","директор","5686",""
"115492","53316","учительская","5686",""
"115493","56022","директор","5713",""
"115494","56011","бухгалтерия","5713",""
"115495","92117","","5670",""
"115496","37116","","5757",""
"115497","97141","","9431",""
"115498","97376","","9431",""
"115499","31340","директор","5761",""
"115500","31145","учительская","5761",""
"115502","55144","","5724",""
"115503","38163","","5764",""
"115504","33459","","5759",""
"115505","57131","директор","5693",""
"115506","57158","учительская","5693",""
"115507","97171","директор","5738",""
"115508","58210","","5688",""
"115509","93319","","5829",""
"115512","45357","директор","5684",""
"115513","45367","бухгалтерия","5684",""
"115514","45366","вахта","5684",""
"115515","30122","","5830",""
"115516","25134","директор","5707",""
"115517","26271","зам. по АХЧ","5707",""
"115518","26332","бухгалтер","5707",""
"115519","95141","","5733",""
"115520","93199","","5720",""
"115521","92492","директор","5704",""
"115522","92969","начальная школа","5704",""
"115523","92114","","5706",""
"115524","534141","","522",""
"115525","747843","председатель","496",""
"115526","747873","заместитель","496",""
"115529","444669","","2877",""
"115530","930244","","2877",""
"115531","440584","","48",""
"115532","548401","","48",""
"115533","548528","","48",""
"115536","573279","","7578",""
"115537","89280653721","","7578",""
"115538","539735","председатель","525",""
"115539","530602","общий отдел","525",""
"115540","240376","","13175",""
"115541","536944","председатель","526",""
"115542","538013","заместитель","526",""
"115543","535460","бухгалтерия","526",""
"115544","531039","","1999",""
"115545","539951","","1999",""
"115546","539253","","5514",""
"115547","543080","","5514",""
"115548","572222","","9520",""
"115549","511717","","9521",""
"115553","514127","председатель","2347",""
"115554","514103","бухгалтерия","2347",""
"115555","531160","вахта","2347",""
"115556","445445","","9389",""
"115557","89289280808","","9389",""
"115558","746879","","97",""
"115559","516414","","97",""
"115560","547956","общий","651",""
"115561","534875","рекламный отдел","651",""
"115562","535746","охрана","651",""
"115563","31558","","13078",""
"115564","404700","","11822",""
"115565","769366","","11822",""
"115566","550205","","1321",""
"115567","280688","","1321",""
"115568","517769","","6545",""
"115569","518639","","6545",""
"115570","88002007769","","6545",""
"115571","27427","","10971",""
"115572","501444","","9407",""
"115573","511716","","6626",""
"115574","518842","","6626",""
"115575","33140","диспетчер","1524",""
"115576","33980","секретарь, отдел кадров","1524",""
"115577","31704","начальник","1524",""
"115578","32043","гл. инженер","1524",""
"115579","33807","сан. чистка","1524",""
"115580","33848","АБО","1524",""
"115581","32871","бухгалтерия","1524",""
"115582","33129","экономист","1524",""
"115583","403492","начальник","4812",""
"115584","767335","диспетчер","764",""
"115585","767527","директор","764",""
"115586","766374","гл. инженер","764",""
"115587","767547","бухгалтерия","764",""
"115592","32923","директор","2157",""
"115593","32143","заместитель","2157",""
"115594","32859","общий","2157",""
"115595","35256","бухгалтер","2157",""
"115599","550762","директор","2153",""
"115600","550852","бухгалтерия","2153",""
"115601","257680","проходная","2153",""
"115602","514242","","12225",""
"115603","514758","","2812",""
"115604","251766","","4185",""
"115605","999960","","11025",""
"115606","89188299960","","11025",""
"115615","563555","отдел","601",""
"115616","545710","отдел (круглосуточно)","601",""
"115617","545565","начальник","601",""
"115618","547293","бухгалтерия","601",""
"115619","443490","директор","11314",""
"115620","440174","гл. инженер","11314",""
"115621","440149","продажа квартир","11314",""
"115622","443460","продажа квартир","11314",""
"115623","445341","ПТО","11314",""
"115624","440173","бухгалтерия","11314",""
"115625","443618","гл. бухгалтер","11314",""
"115626","748431","диспетчер","1750",""
"115627","404180","АБО","1750",""
"115628","748005","бухгалтерия","1750",""
"115629","748440","гл. бухгалтер","1750",""
"115631","256312","приемная","675",""
"115632","256415","зам. редактора","675",""
"115633","259196","гл. бухгалтер","675",""
"115635","89094745477","","13534",""
"115636","37078","приемная","859",""
"115637","31804","директор","859",""
"115638","37666","заместитель","859",""
"115639","35666","гл. бухгалтер","859",""
"115640","21851","директор","4484",""
"115641","24772","бухгалтерия","4484",""
"115642","22803","вахта","4484",""
"115643","24783","охрана","4484",""
"115644","407155","","13015",""
"115645","89282308716","","13015",""
"115646","549852","директор","4046",""
"115647","537120","бассейн","4046",""
"115648","250230","директор","2167",""
"115649","258082","вахта","2167",""
"115650","532831","","2168",""
"115651","532846","","2168",""
"115652","89633760114","","11074",""
"115653","700065","","13063",""
"115654","101","аварийная пожарная","307",""
"115655","102","милиция","307",""
"115656","103","скорая медицинская помощь","307",""
"115657","104","аварийная Горгаза","307",""
"115658","534546","справочная МВД","307",""
"115659","594555","справочная МВД","307",""
"115660","500100","бесплатная справка о фирмах, товарах и услугах","307",""
"115661","118","справочная ГТС г.Владикавказа","307",""
"115662","126","прием телеграмм","307",""
"115663","811","междугородная и международная связь по заказу","307",""
"115664","812","междугородная и международная связь по заказу","307",""
"115665","100","точное время","307",""
"115666","171","справка кодов городов","307",""
"115667","119","справка об условиях подключения к сети Интернет","307",""
"115668","101","вызов по предоплаченной сервисной карте","307",""
"115669","118","справка об абонентах по полным данным","307",""
"115670","8149","платная справка об абонентах по неполным данным","307",""
"115671","817","страничка развлечений, полезные советы, детская страничка","307",""
"115672","8148","справка о задолженности за услуги связи","307",""
"115673","115","справка по тарифам","307",""
"115674","125","централизованное бюро ремонта","307",""
"115675","115","единая служба консультативной поддержки граждан при получении гос. и муниц. услуг в электронном виде","307",""
"115676","121","ребенок в опасности","307",""
"115677","123","ребенок в опасности","307",""
"115678","116","сервис блокировки банковских карт","307",""
"115679","120","помощь людям с наркотической зависимостью","307",""
"115680","127","ГИБДД","307",""
"115681","128","телефон доверия","307",""
"115682","129","служба психологич. помощи","307",""
"115690","259881","","1955",""
"115691","258356","","1955",""
"115694","259990","справка о наличии медикаментов","232",""
"115695","403100","","1168",""
"115696","618786","","6694",""
"115697","577663","","6694",""
"115698","574636","отдел доставки","6694",""
"115699","403472","","11967",""
"115700","403470","","11967",""
"115701","917333","","12464",""
"115702","441071","","1353",""
"115703","441071","","10702",""
"115704","89888777222","","10702",""
"115705","575161","","9045",""
"115706","972120","","9045",""
"115707","89284854800","","11559",""
"115708","37137","","5960",""
"115709","403536","","11153",""
"115710","649595","","929",""
"115713","89094761768","председатель","12987",""
"115714","89284940883","зам. председателя","12987",""
"115715","494979","","7541",""
"115716","89014974979","","7541",""
"115720","30886","дежурный","6123",""
"115721","33608","начальник","6123",""
"115722","30888","охрана","6123",""
"115723","761279","приемная","2983",""
"115724","510395","приемная","2983",""
"115725","511968","бухгалтерия","2983",""
"115732","526059","приемная","2001",""
"115733","522417","донорский отдел","2001",""
"115734","521941","отдел заготовки крови","2001",""
"115735","524051","врач-методист","2001",""
"115736","522396","экспедиция","2001",""
"115737","524135","бухгалтерия","2001",""
"115738","31925","","1496",""
"115747","522484","диспетчер","2000",""
"115748","522466","приемная","2000",""
"115749","522461","гл. врач","2000",""
"115750","522465","зам. гл. врача","2000",""
"115751","522471","старший врач","2000",""
"115752","522492","стол справок, статистический кабинет","2000",""
"115753","522493","фельдшер, отдел кадров","2000",""
"115754","522451","бухгалтерия","2000",""
"115755","749292","мастер стола заказов","1482",""
"115756","519353","гл. инженер","1482",""
"115757","519286","бухгалтерия","1482",""
"115758","31830","","5554",""
"115759","34731","","5554",""
"115760","22562","","5552",""
"115761","31865","","5559",""
"115762","33036","","5566",""
"115763","533093","","11995",""
"115764","530065","","11151",""
"115765","402691","","11151",""
"115766","405533","","11151",""
"115767","513009","","10965",""
"115768","540013","","7890",""
"115769","548602","","11231",""
"115770","548603","","11231",""
"115771","548602","","3618",""
"115772","548603","","3618",""
"115773","251231","","1847",""
"115774","27736","секретарь","2565",""
"115775","27054","директор","2565",""
"115776","27312","гл. бухгалтер","2565",""
"115777","89061882601","","1594",""
"115778","89284956689","","1594",""
"115779","566202","","12655",""
"115780","533089","","6124",""
"115781","252356","","6421",""
"115782","89188229014","","6421",""
"115783","89288609050","парикмахерские услуги","13087",""
"115784","89280678894","маникюр","13087",""
"115786","551603","","5255",""
"115787","959333","","7226",""
"115788","89188259333","","7226",""
"115789","522388","","5500",""
"115798","561201","приемный покой","5501",""
"115799","561121","приемная","5501",""
"115800","536302","детское отделение","5501",""
"115801","561131","бухгалтерия","5501",""
"115803","89618236918","","12969",""
"115804","443610","","8716",""
"115805","512689","","8716",""
"115806","954847","","8001",""
"115807","89280728882","","8001",""
"115808","531831","","12660",""
"115809","540135","","4141",""
"115810","542707","","4141",""
"115811","404110","","9265",""
"115812","536363","","8506",""
"115813","536149","","5166",""
"115814","252252","","7499",""
"115815","403642","","12168",""
"115816","959611","","3784",""
"115817","526757","приемная","12159",""
"115818","526755","отдел продаж","12159",""
"115819","528465","отдел продаж","12159",""
"115820","522481","","6469",""
"115821","526760","","6469",""
"115822","535808","","1165",""
"115823","617777","","10719",""
"115829","615333","администрация","10530",""
"115830","617770","администрация","10530",""
"115831","615444","администрация","10530",""
"115832","615999","администрация","10530",""
"115833","615888","бухгалтерия","10530",""
"115834","490124","кухня","13403",""
"115835","404247","директор","13403",""
"115836","36773","","3625",""
"115837","537378","","2017",""
"115839","532084","","3888",""
"115840","23861","регистратура","5526",""
"115841","24217","гл. врач","5526",""
"115842","23728","регистратура","5527",""
"115843","34964","гл. врач","5527",""
"115844","22962","зав. терапевтич. отделением","5527",""
"115845","23482","ст. медсестра","5527",""
"115846","24454","бухгалтерия","5527",""
"115847","31816","регистратура","5528",""
"115848","31815","гл. врач","5528",""
"115849","533788","регистратура","5531",""
"115850","280373","гл. врач","5531",""
"115851","280361","зам. гл.врача","5531",""
"115852","280369","кафедры","5531",""
"115853","280363","бухгалтерия","5531",""
"115854","89194215913","","13090",""
"115855","536629","регистратура","2020",""
"115856","534841","приемная","2020",""
"115857","252676","регистратура","3033",""
"115858","240335","гл. врач","3033",""
"115859","550125","ст. медсестра","3033",""
"115860","514220","лаборатория","3033",""
"115861","254179","","7918",""
"115862","990707","","13052",""
"115863","404659","","13052",""
"115864","540745","","6761",""
"115865","252020","","13486",""
"115866","253030","","13486",""
"115869","541740","","8000",""
"115870","552347","","6452",""
"115871","33020","","9357",""
"115876","537082","","114",""
"115877","440474","","114",""
"115878","35465","","3621",""
"115879","36882","","3621",""
"115880","762714","","10565",""
"115883","546278","","9556",""
"115884","545505","","9556",""
"115885","20311","приемная","3456",""
"115886","23544","факс","3456",""
"115887","23529","бухгалтерия","3456",""
"115888","23498","гл. бухгалтер","3456",""
"115889","34074","директор, приемная","846",""
"115890","36129","гл. бухгалтер","846",""
"115891","992411","","10616",""
"115892","89034845566","","10616",""
"115893","999554","","13476",""
"115894","89188299554","","13476",""
"115895","240328","","8831",""
"115896","440106","","3640",""
"115897","258900","","3640",""
"115898","990004","","12440",""
"115899","89289320735","","12440",""
"115902","510744","","840",""
"115903","552225","","10684",""
"115904","89280736424","","13507",""
"115905","89280736400","","13507",""
"115906","404474","","12443",""
"115907","494474","","12443",""
"115909","405467","","13055",""
"115910","405467","","12500",""
"115913","405329","","731",""
"115914","992999","","731",""
"115915","446544","","4156",""
"115916","441740","","4156",""
"115917","250201","","7933",""
"115918","520111","","7933",""
"115919","492233","","7662",""
"115920","89284858585","","7662",""
"115921","404757","","11216",""
"115922","89289281320","","11216",""
"115923","89034845574","","11216",""
"115924","89187099235","","11216",""
"115925","89286851464","","12469",""
"115926","992200","","12559",""
"115927","466420","","12559",""
"115928","491616","","12559",""
"115929","30007","приемная","4166",""
"115930","31237","ПТО","4166",""
"115931","31177","бухгалтерия","4166",""
"115932","769137","","274",""
"115933","766506","","274",""
"115934","744961","","2817",""
"115935","744591","","2817",""
"115937","546306","","4319",""
"115938","928928","","13614",""
"115939","89094727774","","13614",""
"115940","766873","","6896",""
"115941","89280718277","","6896",""
"115942","89284517881","","13171",""
"115943","89884115406","","13171",""
"115944","444433","","11346",""
"115945","617979","","8690",""
"115946","578319","","11562",""
"115947","89194254058","","11562",""
"115948","546706","","7210",""
"115949","549921","","8924",""
"115950","89888351617","","8924",""
"115951","911187","","12560",""
"115952","518877","торговый зал","2903",""
"115953","518880","отдел сбыта","2903",""
"115954","518878","отдел сбыта","2903",""
"115955","258688","","1669",""
"115956","441279","","7691",""
"115957","958983","","7691",""
"115958","89280716549","","13467",""
"115959","539918","председатель","476",""
"115960","563039","заместитель","476",""
"115961","530702","бухгалтерия","476",""
"115962","535787","","676",""
"115963","532354","","1042",""
"115964","542617","","1042",""
"115965","524026","","7797",""
"115966","252545","","9801",""
"115967","252565","","9801",""
"115969","517720","","13665",""
"115970","93530","","6324",""
"115971","241400","","10755",""
"115972","526785","заведующий","2052",""
"115973","521724","кухня","2052",""
"115974","920532","","8830",""
"115975","89280675894","","13081",""
"115976","89286856690","","13081",""
"115977","89284979933","","13471",""
"115978","534813","дежурный","2160",""
"115979","501678","приемная","2160",""
"115980","501679","начальник по тылу (МТО)","2160",""
"115983","31040","приемная","5275",""
"115984","22714","канцелярия","5275",""
"115985","32167","приемная председателя","5272",""
"115986","34128","приемная суда","5272",""
"115987","34027","приемная судьи","5272",""
"115988","31847","канцелярия суда","5272",""
"115991","259895","приемная","9138",""
"115992","257952","общий отдел","9138",""
"116020","92052","приемная","5276",""
"116021","91453","приемная","5276",""
"116022","91395","председатель","5276",""
"116023","92053","помощник","5276",""
"116024","90094","федеральные судьи","5276",""
"116025","90930","федеральные судьи","5276",""
"116026","92899","канцелярия","5276",""
"116027","92051","архивариус","5276",""
"116028","92114","ведущий специалист","5276",""
"116029","32069","приемная председателя","5277",""
"116030","31132","приемная суда","5277",""
"116031","31785","канцелярия","5277",""
"116035","50302","приемная председателя","5270",""
"116036","51076","приемная суда","5270",""
"116037","51609","канцелярия","5270",""
"116044","33326","приемная председателя","5271",""
"116045","32716","приемная суда","5271",""
"116046","34788","общий отдел","5271",""
"116051","31805","приемная председателя","5273",""
"116052","36774","приемная суда","5273",""
"116053","37929","приемная суда","5273",""
"116054","37931","общий отдел","5273",""
"116055","23432","приемная председателя","5274",""
"116056","22782","канцелярия","5274",""
"116057","21866","общий отдел","5274",""
"116063","762121","приемная председателя","1577",""
"116064","519107","приемная председателя","1577",""
"116065","761182","приемная председателя","1577",""
"116066","761184","приемная суда","1577",""
"116067","519182","общий отдел","1577",""
"116076","32906","","5534",""
"116077","34579","","5533",""
"116078","32361","","5535",""
"116079","497339","","13579",""
"116080","89014977339","","13579",""
"116082","89187082888","","9897",""
"116083","89188227758","","9838",""
"116084","44289","","6015",""
"116085","44142","","6015",""
"116086","44172","","6015",""
"116087","44174","","6015",""
"116088","757773","","6508",""
"116089","540224","","11897",""
"116090","33269","","7658",""
"116091","89888339333","","11086",""
"116093","56616","","6001",""
"116094","577312","","10569",""
"116095","544838","","6617",""
"116096","250334","","6617",""
"116097","771215","","1386",""
"116098","445003","","3789",""
"116099","966342","","12186",""
"116100","89627508607","","12186",""
"116101","548053","","4284",""
"116102","649560","","13083",""
"116103","89281232225","","11881",""
"116104","89281555044","","11881",""
"116105","501313","","7808",""
"116106","51111","","12561",""
"116107","37575","","7753",""
"116108","552255","","7901",""
"116110","510908","","2968",""
"116111","577677","","10825",""
"116114","36655","","3624",""
"116115","36633","","3624",""
"116116","33333","","3624",""
"116117","33061","","3624",""
"116118","537370","","12414",""
"116119","974443","","12414",""
"116121","280108","зал","10531",""
"116122","280107","зал","10531",""
"116123","552582","бухгалтерия","10531",""
"116124","945999","","11296",""
"116125","89188245999","","11296",""
"116126","546226","","9386",""
"116127","89284978538","","9386",""
"116128","975570","","12320",""
"116129","89194285225","","12320",""
"116130","31010","","6142",""
"116133","444777","","7011",""
"116134","505505","","7011",""
"116135","611111","","11478",""
"116136","514141","","11479",""
"116137","641010","","11770",""
"116138","250202","","11799",""
"116139","444001","","11799",""
"116140","616100","","13618",""
"116141","575700","","13618",""
"116142","999050","","12527",""
"116143","89188299050","","12527",""
"116144","992211","","11760",""
"116145","517838","","11444",""
"116146","89280668925","","11444",""
"116147","762553","","2921",""
"116148","762019","","2921",""
"116149","22919","гл. врач","1996",""
"116150","24364","бухгалтер","1996",""
"116151","22900","гл. врач","1992",""
"116152","32472","спальный корпус","1992",""
"116153","32473","поликлиника","1992",""
"116154","595321","дежурный","6556",""
"116155","500880","дежурный","6556",""
"116156","595227","дежурный","6556",""
"116157","595201","дежурный","6559",""
"116158","595322","начальник","6559",""
"116159","595348","","11072",""
"116160","595301","","11072",""
"116161","595227","оперативный дежурный","570",""
"116162","761359","оперативный дежурный","570",""
"116163","595228","приемная","570",""
"116164","747924","приемная","570",""
"116165","595323","телефон доверия","570",""
"116166","595363","правовой отдел","570",""
"116167","595262","правовой отдел","570",""
"116168","574434","","8941",""
"116169","536125","","1170",""
"116170","743398","","4292",""
"116171","767116","","4292",""
"116172","49171","","6014",""
"116173","535334","","7382",""
"116177","533882","","6447",""
"116178","89280670132","","10554",""
"116179","89284885845","","10554",""
"116180","775866","","6705",""
"116181","250727","","11716",""
"116185","526655","","9135",""
"116186","520535","","9135",""
"116187","290000","","9135",""
"116188","533863","","9751",""
"116189","539675","","9024",""
"116190","89188236560","","9024",""
"116191","537926","","2348",""
"116196","777610","директор","2042",""
"116197","574201","завуч","2042",""
"116198","762629","отдел гражданско-патриотического воспитания","2042",""
"116199","777612","вахта","2042",""
"116200","27723","","11432",""
"116201","499096","","11942",""
"116202","89014979096","","11942",""
"116203","550904","начальник","1819",""
"116204","532771","круглосуточно","1819",""
"116206","23727","","8086",""
"116207","31357","","739",""
"116208","89284849849","","739",""
"116209","93320","","4163",""
"116216","940107","","6474",""
"116217","940109","","6474",""
"116225","32039","диспетчер","1783",""
"116226","24190","директор, приемная","1783",""
"116227","34081","гл. инженер","1783",""
"116228","36538","механик","1783",""
"116229","37017","АБО","1783",""
"116230","37014","ПТО","1783",""
"116231","37015","гл. бухгалтер","1783",""
"116232","37016","экономист","1783",""
"116233","32929","диспетчер, охрана","7707",""
"116234","37244","директор","7707",""
"116235","34450","гл. бухгалтер","7707",""
"116236","949594","","11011",""
"116237","89188311328","","11011",""
"116238","949594","","11012",""
"116239","89188311328","","11012",""
"116240","950607","","9109",""
"116241","490234","","9109",""
"116242","256706","","677",""
"116243","251068","","5614",""
"116244","404402","автоответчик","2359",""
"116245","778737","касса","2359",""
"116246","778760","администратор","2359",""
"116247","577216","отдел рекламы","2359",""
"116248","730451","","1402",""
"116249","991991","","13009",""
"116250","89286502726","","13009",""
"116251","89280652689","","13009",""
"116252","57174","","5581",""
"116253","36176","","6061",""
"116254","400009","","12977",""
"116255","910183","","12977",""
"116256","89188210183","","12977",""
"116257","37557","","6086",""
"116258","32320","","6086",""
"116259","548330","","3635",""
"116260","443228","","3635",""
"116261","998484","","11085",""
"116262","89188298484","","11085",""
"116263","505282","","7684",""
"116264","89284953777","","7684",""
"116265","90590","","11949",""
"116268","512837","секретарь","1595",""
"116269","512780","председатель","1595",""
"116275","34607","","9579",""
"116276","31154","","9579",""
"116277","33617","","9579",""
"116278","31845","","9579",""
"116279","32022","","9579",""
"116280","33892","","9579",""
"116288","515195","приемная","6567",""
"116289","515186","заместитель","6567",""
"116290","515074","отдел управления и распоряжения федеральным имуществом","6567",""
"116291","505865","отдел учета федерального имущества","6567",""
"116292","516072","отдел оценки, приватизации и работы с коммерч. организациями","6567",""
"116293","505862","гл. бухгалтер","6567",""
"116294","538469","приемная","2907",""
"116295","563002","приемная","2907",""
"116296","563004","отдел орг.-аналитической работы","2907",""
"116297","533458","бухгалтерия","2907",""
"116300","22620","","5025",""
"116301","23851","","5025",""
"116304","30201","","5022",""
"116305","33119","","5022",""
"116306","91439","","5027",""
"116310","31838","","5026",""
"116311","51825","","5024",""
"116314","31416","","5023",""
"116316","32112","","5028",""
"116318","21992","","5029",""
"116319","533721","приемная","562",""
"116325","92018","","8530",""
"116326","90999","","8530",""
"116327","92999","","8530",""
"116328","31249","начальник","8532",""
"116329","30024","инспектор","8532",""
"116330","50390","","8533",""
"116331","257761","приемная, директор","358",""
"116332","250653","заместитель","358",""
"116333","250352","отдел защиты прав застрахованных и контроля качества мед.помощи","358",""
"116334","552342","отдел защиты прав застрахованных и контроля качества мед.помощи","358",""
"116335","259841","отдел формирования фин.средств и статистической отчетности в системе ОМС","358",""
"116336","256074","отдел формирования фин.средств и статистической отчетности в системе ОМС","358",""
"116337","257813","общий отдел","358",""
"116343","90029","","9580",""
"116344","91451","","9580",""
"116345","251301","","9632",""
"116346","594677","","7370",""
"116347","594678","","7370",""
"116348","32376","","2364",""
"116349","50172","","5986",""
"116356","403294","приемная","9142",""
"116357","927921","директор","9142",""
"116358","923592","гл. редактор","9142",""
"116362","403294","приемная","10829",""
"116363","923592","гл. редактор","10829",""
"116364","927921","директор","10829",""
"116368","746111","","855",""
"116369","768278","","855",""
"116370","89188233149","","855",""
"116374","403294","приемная","13061",""
"116375","927921","директор","13061",""
"116376","923592","гл. редактор","13061",""
"116377","42175","директор","788",""
"116378","42173","бухгалтерия","788",""
"116379","405410","","9169",""
"116380","490959","","9169",""
"116381","89888333111","","9169",""
"116382","767516","","3642",""
"116383","761703","","3642",""
"116384","510600","","3642",""
"116385","762263","","3642",""
"116392","514123","","5929",""
"116393","532208","","13054",""
"116394","513848","","813",""
"116395","89064940878","","11023",""
"116396","513788","","3952",""
"116398","89284972261","","10864",""
"116399","951179","","11540",""
"116400","89188251179","","11540",""
"116401","37658","","7265",""
"116402","35499","","215",""
"116403","534347","компьютеры","3410",""
"116404","539705","кондиционеры","3410",""
"116405","89284974826","","11578",""
"116406","950247","","7389",""
"116407","749082","","1494",""
"116408","522797","","1826",""
"116409","761249","","3485",""
"116410","89284801894","","3485",""
"116429","767791","реализация металлопроката","817",""
"116430","519575","производство элитной продукции","817",""
"116431","519282","производство элитной продукции","817",""
"116432","762753","производство изделий из металла","817",""
